## Wed Jul 12 14:37:26 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_6yyrx36s/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00179_000000000416_4	314275.MADE_000001022965	2.51e-134	381.0	COG2209@1|root,COG2209@2|Bacteria,1R33S@1224|Proteobacteria,1RMWV@1236|Gammaproteobacteria,464ST@72275|Alteromonadaceae	1236|Gammaproteobacteria	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrE	GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0008137,GO:0008150,GO:0008152,GO:0015672,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0030001,GO:0030964,GO:0032991,GO:0044425,GO:0050136,GO:0051179,GO:0051234,GO:0055114,GO:0098796,GO:1902494	1.6.5.8	ko:K00350	-	-	-	-	ko00000,ko01000	-	-	-	Rnf-Nqr
TARA_ARC_108_MAG_00179_000000000416_5	1537994.JQFW01000014_gene1237	1.13e-238	659.0	COG2871@1|root,COG2871@2|Bacteria,1QTUV@1224|Proteobacteria,1RPG5@1236|Gammaproteobacteria,4648D@72275|Alteromonadaceae	1236|Gammaproteobacteria	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. The first step is catalyzed by NqrF, which accepts electrons from NADH and reduces ubiquinone-1 to ubisemiquinone by a one-electron transfer pathway	nqrF	GO:0000166,GO:0003674,GO:0003824,GO:0003954,GO:0005488,GO:0005575,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0008137,GO:0008150,GO:0008152,GO:0015672,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0030001,GO:0030964,GO:0032991,GO:0036094,GO:0043167,GO:0043168,GO:0044425,GO:0048037,GO:0050136,GO:0050660,GO:0050662,GO:0051179,GO:0051234,GO:0051536,GO:0051537,GO:0051540,GO:0055114,GO:0071949,GO:0097159,GO:0098796,GO:1901265,GO:1901363,GO:1902494	1.6.5.8	ko:K00351	-	-	-	-	ko00000,ko01000	-	-	-	FAD_binding_6,Fer2,NAD_binding_1
TARA_ARC_108_MAG_00179_000000000417_1	1537994.JQFW01000042_gene2243	0.0	1251.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,464X3@72275|Alteromonadaceae	1236|Gammaproteobacteria	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-	-	-	-	-	-	-	-	-	-	-	-	ACR_tran
TARA_ARC_108_MAG_00179_000000000417_2	1537994.JQFW01000042_gene2242	1.76e-259	712.0	COG0845@1|root,COG0845@2|Bacteria,1N0BG@1224|Proteobacteria,1RMXD@1236|Gammaproteobacteria,464SR@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl_2,HlyD_3
TARA_ARC_108_MAG_00179_000000000417_3	1537994.JQFW01000042_gene2241	1.46e-243	671.0	COG2199@1|root,COG3706@2|Bacteria,1MZV7@1224|Proteobacteria,1RRTP@1236|Gammaproteobacteria,464NN@72275|Alteromonadaceae	1236|Gammaproteobacteria	T	GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	GGDEF
TARA_ARC_108_MAG_00179_000000000417_4	1537994.JQFW01000042_gene2240	5.92e-133	379.0	COG3009@1|root,COG3009@2|Bacteria,1PJIN@1224|Proteobacteria,1RQTB@1236|Gammaproteobacteria,468QE@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	ABC-type transport auxiliary lipoprotein component	ymbA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0009279,GO:0016020,GO:0019867,GO:0030288,GO:0030312,GO:0030313,GO:0031224,GO:0031225,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0036405,GO:0036406,GO:0042597,GO:0042802,GO:0044425,GO:0044462,GO:0044464,GO:0071944,GO:0098552	-	ko:K09857	-	-	-	-	ko00000	-	-	-	ABC_trans_aux
TARA_ARC_108_MAG_00179_000000000417_5	1537994.JQFW01000042_gene2239	0.0	1081.0	COG1463@1|root,COG3008@1|root,COG1463@2|Bacteria,COG3008@2|Bacteria,1MU1T@1224|Proteobacteria,1RN89@1236|Gammaproteobacteria,46474@72275|Alteromonadaceae	1236|Gammaproteobacteria	Q	Paraquat-inducible protein B	pqiB	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006810,GO:0006869,GO:0008150,GO:0009987,GO:0010876,GO:0016043,GO:0030288,GO:0030313,GO:0031975,GO:0033036,GO:0042597,GO:0042802,GO:0044464,GO:0051179,GO:0051234,GO:0061024,GO:0071702,GO:0071840,GO:0120009	-	ko:K06192	-	-	-	-	ko00000	-	-	-	MlaD
TARA_ARC_108_MAG_00179_000000000417_6	1537994.JQFW01000042_gene2238	5.71e-258	709.0	COG2995@1|root,COG2995@2|Bacteria,1MWG1@1224|Proteobacteria,1RM9Z@1236|Gammaproteobacteria,467ES@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	paraquat-inducible protein A	pqiA	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	ko:K03808	-	-	-	-	ko00000	-	-	-	PqiA
TARA_ARC_108_MAG_00179_000000000417_7	1537994.JQFW01000042_gene2237	8.69e-293	802.0	COG2031@1|root,COG2031@2|Bacteria,1MV5A@1224|Proteobacteria,1RMTZ@1236|Gammaproteobacteria,465HM@72275|Alteromonadaceae	1236|Gammaproteobacteria	I	COG2031 Short chain fatty acids transporter	atoE	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K02106	ko02020,map02020	-	-	-	ko00000,ko00001	2.A.73.1	-	iECUMN_1333.ECUMN_2561	SCFA_trans
TARA_ARC_108_MAG_00179_000000000417_8	1537994.JQFW01000042_gene2236	0.0	935.0	COG0017@1|root,COG0017@2|Bacteria,1MWFV@1224|Proteobacteria,1RMU4@1236|Gammaproteobacteria,464RC@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	COG0017 Aspartyl asparaginyl-tRNA synthetases	asnS	GO:0000166,GO:0003674,GO:0003824,GO:0004812,GO:0004816,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006421,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.22	ko:K01893	ko00970,map00970	M00359,M00360	R03648	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iSDY_1059.SDY_2327	tRNA-synt_2,tRNA_anti-codon
TARA_ARC_108_MAG_00179_000000000417_9	1537994.JQFW01000042_gene2235	1.61e-84	250.0	2E7ZK@1|root,332DZ@2|Bacteria,1N7X9@1224|Proteobacteria,1SDIW@1236|Gammaproteobacteria,468GX@72275|Alteromonadaceae	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00179_000000000417_10	1537994.JQFW01000042_gene2234	2.35e-217	601.0	COG0530@1|root,COG0530@2|Bacteria,1MU3R@1224|Proteobacteria,1RMRD@1236|Gammaproteobacteria,464C7@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	COG0530 Ca2 Na antiporter	-	-	-	ko:K07301	-	-	-	-	ko00000,ko02000	2.A.19.5	-	-	Na_Ca_ex
TARA_ARC_108_MAG_00179_000000000417_11	1537994.JQFW01000042_gene2233	2.26e-256	705.0	COG2982@1|root,COG2982@2|Bacteria,1PJZH@1224|Proteobacteria,1S1J6@1236|Gammaproteobacteria,466M4@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Domain of Unknown Function (DUF748)	-	-	-	-	-	-	-	-	-	-	-	-	DUF748
TARA_ARC_108_MAG_00179_000000000417_12	1537994.JQFW01000042_gene2232	1.47e-222	619.0	COG0628@1|root,COG0628@2|Bacteria,1MXXU@1224|Proteobacteria,1RQCM@1236|Gammaproteobacteria,467KD@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	AI-2E family transporter	yhhT	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
TARA_ARC_108_MAG_00179_000000000417_13	1537994.JQFW01000042_gene2231	4.33e-197	547.0	2DBB1@1|root,2Z854@2|Bacteria,1RJKG@1224|Proteobacteria,1S4WZ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Domain of Unknown Function (DUF1206)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1206
TARA_ARC_108_MAG_00179_000000000417_14	1537994.JQFW01000042_gene2230	1.88e-183	511.0	COG0834@1|root,COG0834@2|Bacteria,1QQWF@1224|Proteobacteria,1RTKY@1236|Gammaproteobacteria,46AJ4@72275|Alteromonadaceae	1236|Gammaproteobacteria	ET	Bacterial extracellular solute-binding proteins, family 3	-	-	-	-	-	-	-	-	-	-	-	-	SBP_bac_3
TARA_ARC_108_MAG_00179_000000000417_15	1537994.JQFW01000042_gene2229	1.07e-60	186.0	2CA2B@1|root,2ZX3J@2|Bacteria,1PBKG@1224|Proteobacteria,1SV84@1236|Gammaproteobacteria,46C1Z@72275|Alteromonadaceae	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00179_000000000417_16	1537994.JQFW01000042_gene2228	1.06e-114	329.0	2ABHV@1|root,310Z1@2|Bacteria,1RIMU@1224|Proteobacteria,1S6DK@1236|Gammaproteobacteria,468QH@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Protein of unknown function (DUF2937)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2937
TARA_ARC_108_MAG_00179_000000000417_17	1537994.JQFW01000042_gene2227	0.0	867.0	COG0161@1|root,COG0161@2|Bacteria,1MU2N@1224|Proteobacteria,1RP0W@1236|Gammaproteobacteria,465KZ@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor	bioA	GO:0003674,GO:0003824,GO:0004015,GO:0005488,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0017144,GO:0018130,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042364,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0070279,GO:0071704,GO:0072330,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.6.1.62	ko:K00833	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03231	RC00006,RC00887	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	iUTI89_1310.UTI89_C0772,iZ_1308.Z0993	Aminotran_3
TARA_ARC_108_MAG_00179_000000000417_18	1537994.JQFW01000042_gene2226	2.99e-270	739.0	COG0502@1|root,COG0502@2|Bacteria,1MVFF@1224|Proteobacteria,1RMEQ@1236|Gammaproteobacteria,46540@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism	bioB	GO:0003674,GO:0003824,GO:0004076,GO:0005488,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016740,GO:0016782,GO:0016783,GO:0017144,GO:0018130,GO:0019752,GO:0032787,GO:0034641,GO:0042364,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0048037,GO:0051186,GO:0051188,GO:0051536,GO:0051537,GO:0051539,GO:0051540,GO:0070283,GO:0071704,GO:0072330,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.8.1.6	ko:K01012	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R01078	RC00441	ko00000,ko00001,ko00002,ko01000	-	-	iZ_1308.Z0994	BATS,Radical_SAM
TARA_ARC_108_MAG_00179_000000000417_19	1537994.JQFW01000042_gene2225	3.3e-280	768.0	COG0156@1|root,COG0156@2|Bacteria,1MVVH@1224|Proteobacteria,1RNS6@1236|Gammaproteobacteria,4655Y@72275|Alteromonadaceae	1236|Gammaproteobacteria	E	Catalyzes the decarboxylative condensation of pimeloyl- acyl-carrier protein and L-alanine to produce 8-amino-7- oxononanoate (AON), acyl-carrier protein , and carbon dioxide	bioF	GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008710,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0017144,GO:0018130,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042364,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0070279,GO:0071704,GO:0072330,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.3.1.47	ko:K00652	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03210,R10124	RC00004,RC00039,RC02725	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	iEC55989_1330.EC55989_0819,iECO111_1330.ECO111_0837,iECO26_1355.ECO26_0902,iSDY_1059.SDY_0830	Aminotran_1_2
TARA_ARC_108_MAG_00179_000000000417_20	1537994.JQFW01000042_gene2224	5.16e-172	484.0	COG0500@1|root,COG2226@2|Bacteria,1PA5F@1224|Proteobacteria,1RY7A@1236|Gammaproteobacteria,465B1@72275|Alteromonadaceae	1236|Gammaproteobacteria	Q	Converts the free carboxyl group of a malonyl-thioester to its methyl ester by transfer of a methyl group from S-adenosyl- L-methionine (SAM). It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway	bioC	GO:0003674,GO:0003824,GO:0004141,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008757,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0010340,GO:0016053,GO:0016740,GO:0016741,GO:0016787,GO:0016788,GO:0016874,GO:0016879,GO:0016882,GO:0017144,GO:0018130,GO:0019752,GO:0032259,GO:0032787,GO:0034641,GO:0042364,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0051186,GO:0051188,GO:0052689,GO:0071704,GO:0072330,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.1.1.197	ko:K02169	ko00780,ko01100,map00780,map01100	M00572	R09543	RC00003,RC00460	ko00000,ko00001,ko00002,ko01000	-	-	iECP_1309.ECP_0791,iSBO_1134.SBO_0664,iSFV_1184.SFV_0760,iSF_1195.SF0727,iSFxv_1172.SFxv_0792,iSSON_1240.SSON_0756,iS_1188.S0768,iSbBS512_1146.SbBS512_E2575	Methyltransf_11
TARA_ARC_108_MAG_00179_000000000417_21	1537994.JQFW01000042_gene2223	2.4e-159	447.0	COG0132@1|root,COG0132@2|Bacteria,1RDRK@1224|Proteobacteria,1RSHS@1236|Gammaproteobacteria,466IJ@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8-diaminopelargonic acid (DAPA) to form an ureido ring	bioD	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0004141,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016882,GO:0017076,GO:0017144,GO:0018130,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0034641,GO:0035639,GO:0036094,GO:0042364,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0072330,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.3.3.3	ko:K01935	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03182	RC00868	ko00000,ko00001,ko00002,ko01000	-	-	iEC55989_1330.EC55989_0821,iECIAI1_1343.ECIAI1_0813,iECO103_1326.ECO103_0813,iECO111_1330.ECO111_0839,iECO26_1355.ECO26_0904,iECSE_1348.ECSE_0831,iECW_1372.ECW_m0833,iEKO11_1354.EKO11_3108,iEcE24377_1341.EcE24377A_0841,iSFV_1184.SFV_0761,iSSON_1240.SSON_0757,iWFL_1372.ECW_m0833,ic_1306.c0858	AAA_26
TARA_ARC_108_MAG_00179_000000000417_22	1537994.JQFW01000042_gene2222	1.02e-170	476.0	COG3340@1|root,COG3340@2|Bacteria,1NBN5@1224|Proteobacteria,1RYUM@1236|Gammaproteobacteria,466MW@72275|Alteromonadaceae	1236|Gammaproteobacteria	E	Belongs to the peptidase S51 family	pepE	GO:0003674,GO:0003824,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:0140096,GO:1901564	3.4.13.21	ko:K05995	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S51
TARA_ARC_108_MAG_00179_000000000417_23	1537994.JQFW01000042_gene2221	2.91e-117	335.0	COG0394@1|root,COG0394@2|Bacteria,1RH90@1224|Proteobacteria,1S5X6@1236|Gammaproteobacteria,46797@72275|Alteromonadaceae	1236|Gammaproteobacteria	T	Belongs to the low molecular weight phosphotyrosine protein phosphatase family	yfkJ	-	3.1.3.48	ko:K01104	-	-	-	-	ko00000,ko01000	-	-	-	LMWPc
TARA_ARC_108_MAG_00179_000000000417_24	1537994.JQFW01000042_gene2220	1.53e-200	558.0	COG0609@1|root,COG0609@2|Bacteria,1MV9W@1224|Proteobacteria,1RMDF@1236|Gammaproteobacteria,465PS@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	-	-	-	ko:K02015,ko:K06073	ko02010,map02010	M00240,M00241	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.13,3.A.1.14	-	-	FecCD
TARA_ARC_108_MAG_00179_000000000417_25	1537994.JQFW01000042_gene2219	2.45e-170	477.0	COG4559@1|root,COG4559@2|Bacteria,1QYT4@1224|Proteobacteria,1T3TF@1236|Gammaproteobacteria,467DS@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	ATPases associated with a variety of cellular activities	-	-	3.6.3.33,3.6.3.34	ko:K02013,ko:K06074	ko02010,map02010	M00240,M00241	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.13,3.A.1.14	-	-	ABC_tran
TARA_ARC_108_MAG_00179_000000000417_26	1537994.JQFW01000042_gene2218	0.0	902.0	COG3200@1|root,COG3200@2|Bacteria,1MUWF@1224|Proteobacteria,1RRMM@1236|Gammaproteobacteria,46548@72275|Alteromonadaceae	1236|Gammaproteobacteria	E	phospho-2-dehydro-3-deoxyheptonate aldolase	aroH	-	2.5.1.54	ko:K01626	ko00400,ko01100,ko01110,ko01130,ko01230,ko02024,map00400,map01100,map01110,map01130,map01230,map02024	M00022	R01826	RC00435	ko00000,ko00001,ko00002,ko01000	-	-	-	DAHP_synth_2
TARA_ARC_108_MAG_00179_000000000418_2	1537994.JQFW01000031_gene1028	7.98e-111	318.0	COG0454@1|root,COG0456@2|Bacteria,1Q5AK@1224|Proteobacteria,1S19Z@1236|Gammaproteobacteria,46ASW@72275|Alteromonadaceae	1236|Gammaproteobacteria	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_7,MarR,MarR_2
TARA_ARC_108_MAG_00179_000000000418_3	991.IW20_18300	8.81e-15	77.4	COG0642@1|root,COG2205@2|Bacteria,4NG6V@976|Bacteroidetes,1HWTT@117743|Flavobacteriia,2NU8N@237|Flavobacterium	976|Bacteroidetes	T	Domain present in phytochromes and cGMP-specific phosphodiesterases.	-	-	-	-	-	-	-	-	-	-	-	-	GAF,GAF_2,HATPase_c,HisKA
TARA_ARC_108_MAG_00179_000000000418_5	1537994.JQFW01000031_gene1029	8.64e-186	536.0	COG2199@1|root,COG2202@1|root,COG2202@2|Bacteria,COG3706@2|Bacteria,1R7HC@1224|Proteobacteria,1RN7W@1236|Gammaproteobacteria,46CJ7@72275|Alteromonadaceae	1236|Gammaproteobacteria	T	GAF domain	-	-	-	-	-	-	-	-	-	-	-	-	GAF,GAF_2,GGDEF,PAS_3
TARA_ARC_108_MAG_00179_000000000418_7	946077.W5A_07095	5.04e-111	335.0	COG1680@1|root,COG1680@2|Bacteria,4NI1Z@976|Bacteroidetes,1HXU8@117743|Flavobacteriia	976|Bacteroidetes	V	COG1680 Beta-lactamase class C and other penicillin binding	-	-	3.4.16.4	ko:K01286	-	-	-	-	ko00000,ko01000	-	-	-	Beta-lactamase,DUF3471
TARA_ARC_108_MAG_00179_000000000418_9	1123236.KB899396_gene3340	7.17e-207	576.0	COG0793@1|root,COG0793@2|Bacteria,1RGID@1224|Proteobacteria,1RYNU@1236|Gammaproteobacteria,468NG@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	tail specific protease	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S41,Peptidase_S41_N
TARA_ARC_108_MAG_00179_000000000418_10	1298865.H978DRAFT_0277	1.36e-143	405.0	COG0582@1|root,COG0582@2|Bacteria,1P1R9@1224|Proteobacteria,1RRV0@1236|Gammaproteobacteria,467J2@72275|Alteromonadaceae	1236|Gammaproteobacteria	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
TARA_ARC_108_MAG_00179_000000000419_1	1537994.JQFW01000022_gene126	5.57e-196	550.0	COG3724@1|root,COG3724@2|Bacteria,1MUJV@1224|Proteobacteria,1RNSS@1236|Gammaproteobacteria,464N5@72275|Alteromonadaceae	1236|Gammaproteobacteria	E	Catalyzes the hydrolysis of N(2)-succinylarginine into N(2)-succinylornithine, ammonia and CO(2)	astB	GO:0003674,GO:0003824,GO:0006082,GO:0006520,GO:0006525,GO:0006527,GO:0006807,GO:0008150,GO:0008152,GO:0009015,GO:0009056,GO:0009063,GO:0009064,GO:0009065,GO:0009987,GO:0016054,GO:0016787,GO:0016810,GO:0016813,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	3.5.3.23	ko:K01484	ko00330,ko01100,map00330,map01100	-	R04189	RC00024	ko00000,ko00001,ko01000	-	-	iECH74115_1262.ECH74115_2463,iECSP_1301.ECSP_2313,iECs_1301.ECs2451,iG2583_1286.G2583_2191	AstB
TARA_ARC_108_MAG_00179_000000000419_2	1537994.JQFW01000022_gene125	0.0	1124.0	COG4932@1|root,COG4932@2|Bacteria,1QW47@1224|Proteobacteria,1RQU1@1236|Gammaproteobacteria,46D5J@72275|Alteromonadaceae	1236|Gammaproteobacteria	M	Bacterial Ig-like domain (group 1)	-	-	-	-	-	-	-	-	-	-	-	-	Big_1
TARA_ARC_108_MAG_00179_000000000420_1	314275.MADE_000001022755	2.15e-149	439.0	COG3595@1|root,COG3595@2|Bacteria,1QYST@1224|Proteobacteria,1SI1G@1236|Gammaproteobacteria,46CEN@72275|Alteromonadaceae	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00179_000000000420_2	1537994.JQFW01000014_gene1203	2.35e-86	254.0	COG0848@1|root,COG0848@2|Bacteria,1RI4M@1224|Proteobacteria,1S5HJ@1236|Gammaproteobacteria,466Y3@72275|Alteromonadaceae	1236|Gammaproteobacteria	U	Biopolymer transport protein ExbD/TolR	-	-	-	ko:K03559	-	-	-	-	ko00000,ko02000	1.A.30.2.1	-	-	ExbD
TARA_ARC_108_MAG_00179_000000000420_3	1537994.JQFW01000014_gene1202	8.12e-192	531.0	COG1040@1|root,COG1040@2|Bacteria,1QV41@1224|Proteobacteria,1RSAP@1236|Gammaproteobacteria,4651C@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	competence protein	-	-	-	-	-	-	-	-	-	-	-	-	-
