## Tue Jul 25 18:41:47 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_uoold71p/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00083_000000000116_11	391589.RGAI101_113	2.27e-120	345.0	COG0723@1|root,COG0723@2|Bacteria,1RAA2@1224|Proteobacteria,2TTT2@28211|Alphaproteobacteria,2P2I2@2433|Roseobacter	28211|Alphaproteobacteria	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis	petA	-	1.10.2.2	ko:K00411	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,UCR_Fe-S_N
TARA_ARC_108_MAG_00083_000000000116_12	52598.EE36_07888	0.0	909.0	COG1290@1|root,COG1290@2|Bacteria,1MV97@1224|Proteobacteria,2TSZ3@28211|Alphaproteobacteria,3ZVR0@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is a respiratory chain that generates an electrochemical potential coupled to ATP synthesis	petB	-	-	ko:K00410,ko:K00412	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002,ko03029	-	-	-	Cytochrom_B_C,Cytochrom_C1,Cytochrome_B
TARA_ARC_108_MAG_00083_000000000116_13	52598.EE36_07893	6.93e-198	548.0	COG2857@1|root,COG2857@2|Bacteria,1QFU2@1224|Proteobacteria,2TUHX@28211|Alphaproteobacteria,3ZWDP@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Cytochrome C1 family	petC	-	-	ko:K00413	ko00190,ko01100,ko02020,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,map00190,map01100,map02020,map04260,map04714,map04932,map05010,map05012,map05016	M00151,M00152	-	-	ko00000,ko00001,ko00002	-	-	-	Cytochrom_C1
TARA_ARC_108_MAG_00083_000000000116_14	52598.EE36_07898	2.04e-68	208.0	COG1359@1|root,COG1359@2|Bacteria,1NBVY@1224|Proteobacteria	1224|Proteobacteria	S	Antibiotic biosynthesis monooxygenase	-	-	-	-	-	-	-	-	-	-	-	-	ABM
TARA_ARC_108_MAG_00083_000000000116_15	52598.EE36_07903	6.31e-291	795.0	COG0621@1|root,COG0621@2|Bacteria,1MUCS@1224|Proteobacteria,2TRYD@28211|Alphaproteobacteria,3ZW2X@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Uncharacterized protein family UPF0004	mtaB	GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016782,GO:0034470,GO:0034641,GO:0034660,GO:0035596,GO:0035598,GO:0035600,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0050497,GO:0071704,GO:0090304,GO:1901360	2.8.4.5	ko:K18707	-	-	R10649	RC00003,RC03221	ko00000,ko01000,ko03016	-	-	-	Radical_SAM,UPF0004
TARA_ARC_108_MAG_00083_000000000116_16	52598.EE36_07908	2.27e-194	541.0	COG0253@1|root,COG0253@2|Bacteria,1MWDH@1224|Proteobacteria,2TUF2@28211|Alphaproteobacteria,3ZWB9@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan	dapF	-	5.1.1.7	ko:K01778	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00527	R02735	RC00302	ko00000,ko00001,ko00002,ko01000	-	-	-	DAP_epimerase
TARA_ARC_108_MAG_00083_000000000116_17	52598.EE36_07913	1.48e-171	480.0	COG1540@1|root,COG1540@2|Bacteria,1MUYV@1224|Proteobacteria,2TQUC@28211|Alphaproteobacteria,3ZW8E@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Belongs to the UPF0271 (lamB) family	-	-	-	ko:K07160	-	-	-	-	ko00000	-	-	-	LamB_YcsF
TARA_ARC_108_MAG_00083_000000000116_18	52598.EE36_07918	3.67e-231	638.0	COG1984@1|root,COG1984@2|Bacteria,1MU9H@1224|Proteobacteria,2TS7P@28211|Alphaproteobacteria,3ZVN5@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Allophanate hydrolase subunit 2	MA20_13140	-	3.5.1.54	ko:K01457	ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120	-	R00005	RC02756	ko00000,ko00001,ko01000	-	-	-	CT_A_B
TARA_ARC_108_MAG_00083_000000000116_19	52598.EE36_07923	5.22e-171	478.0	COG2049@1|root,COG2049@2|Bacteria,1MWRB@1224|Proteobacteria,2U0AE@28211|Alphaproteobacteria,3ZV6H@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Allophanate hydrolase subunit 1	-	-	3.5.1.54	ko:K01457	ko00220,ko00791,ko01100,ko01120,map00220,map00791,map01100,map01120	-	R00005	RC02756	ko00000,ko00001,ko01000	-	-	-	CT_C_D
TARA_ARC_108_MAG_00083_000000000116_20	52598.EE36_07928	1.68e-294	806.0	COG1593@1|root,COG1593@2|Bacteria,1MU0F@1224|Proteobacteria,2TQW5@28211|Alphaproteobacteria,3ZW6C@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Tripartite ATP-independent periplasmic transporter, DctM component	-	-	-	-	-	-	-	-	-	-	-	-	DctM
TARA_ARC_108_MAG_00083_000000000117_1	52598.EE36_05568	1.14e-223	615.0	COG2041@1|root,COG2041@2|Bacteria,1MUW0@1224|Proteobacteria,2TS40@28211|Alphaproteobacteria,3ZUX5@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Part of the MsrPQ system that repairs oxidized periplasmic proteins containing methionine sulfoxide residues (Met-O), using respiratory chain electrons. Thus protects these proteins from oxidative-stress damage caused by reactive species of oxygen and chlorine generated by the host defense mechanisms. MsrPQ is essential for the maintenance of envelope integrity under bleach stress, rescuing a wide series of structurally unrelated periplasmic proteins from methionine oxidation. The catalytic subunit MsrP is non-stereospecific, being able to reduce both (R-) and (S-) diastereoisomers of methionine sulfoxide	msrP	-	-	ko:K07147	-	-	-	-	ko00000,ko01000	-	-	-	Oxidored_molyb
TARA_ARC_108_MAG_00083_000000000117_2	52598.EE36_05573	0.0	1612.0	COG0542@1|root,COG0542@2|Bacteria,1MURH@1224|Proteobacteria,2TRKI@28211|Alphaproteobacteria,3ZVIQ@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE	clpB	-	-	ko:K03695	ko04213,map04213	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA,AAA_2,ClpB_D2-small,Clp_N
TARA_ARC_108_MAG_00083_000000000117_3	52598.EE36_05578	2.67e-57	179.0	2DW9U@1|root,33Z7U@2|Bacteria,1NY7T@1224|Proteobacteria,2UT4J@28211|Alphaproteobacteria,3ZY0A@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000117_4	52598.EE36_05583	9.63e-150	422.0	COG0284@1|root,COG0284@2|Bacteria,1MW2C@1224|Proteobacteria,2TTB3@28211|Alphaproteobacteria,3ZVJS@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase
TARA_ARC_108_MAG_00083_000000000117_5	52598.EE36_05593	9.78e-250	689.0	COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,2TSJN@28211|Alphaproteobacteria,3ZV96@60136|Sulfitobacter	28211|Alphaproteobacteria	L	Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII	dinB	GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0031668,GO:0033554,GO:0050896,GO:0051716,GO:0071496	2.7.7.7	ko:K02346	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	IMS,IMS_C
TARA_ARC_108_MAG_00083_000000000118_1	349161.Dred_2905	3.13e-19	86.7	COG1167@1|root,COG1167@2|Bacteria,1TPS5@1239|Firmicutes,248ZB@186801|Clostridia,260DD@186807|Peptococcaceae	186801|Clostridia	EK	PFAM Aminotransferase class I and II	-	-	-	ko:K05825	ko00300,ko01100,ko01130,ko01210,map00300,map01100,map01130,map01210	-	R01939	RC00006	ko00000,ko00001,ko01000	-	-	-	Aminotran_1_2
TARA_ARC_108_MAG_00083_000000000118_2	52598.EE36_08163	0.0	953.0	COG1012@1|root,COG1012@2|Bacteria,1MU1V@1224|Proteobacteria,2TQR1@28211|Alphaproteobacteria,3ZWBJ@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Catalyzes the formation of succinate from succinate semialdehyde	gabD	-	1.2.1.16,1.2.1.20,1.2.1.79	ko:K00135	ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120	M00027	R00713,R00714,R02401	RC00080	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
TARA_ARC_108_MAG_00083_000000000118_3	52598.EE36_08168	4.84e-185	514.0	COG0657@1|root,COG0657@2|Bacteria,1MV3J@1224|Proteobacteria,2TUQ3@28211|Alphaproteobacteria,3ZV7Y@60136|Sulfitobacter	28211|Alphaproteobacteria	I	alpha/beta hydrolase fold	-	-	3.5.1.9	ko:K01432	ko00380,ko00630,ko01100,map00380,map00630,map01100	M00038	R00988,R01959,R04911	RC00263,RC00323	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_3,Abhydrolase_6
TARA_ARC_108_MAG_00083_000000000118_4	52598.EE36_08173	4.69e-301	820.0	COG0006@1|root,COG0006@2|Bacteria,1MX9N@1224|Proteobacteria,2TUN2@28211|Alphaproteobacteria,3ZVZ1@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Creatinase/Prolidase N-terminal domain	pepQ	-	3.5.3.3	ko:K08688	ko00260,ko00330,ko01100,map00260,map00330,map01100	-	R01566	RC00548,RC00549	ko00000,ko00001,ko01000	-	-	-	Creatinase_N,Peptidase_M24
TARA_ARC_108_MAG_00083_000000000118_5	52598.EE36_08178	1.82e-236	653.0	COG0642@1|root,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,2TWC4@28211|Alphaproteobacteria	28211|Alphaproteobacteria	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	GAF,HATPase_c,HWE_HK,HisKA_2,PAS,PAS_3,PAS_4
TARA_ARC_108_MAG_00083_000000000118_6	52598.EE36_08183	4.02e-47	152.0	2CI7F@1|root,32YBV@2|Bacteria,1N7FI@1224|Proteobacteria,2UFMF@28211|Alphaproteobacteria,3ZXRV@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000118_7	52598.EE36_08188	3.58e-146	412.0	2DZVM@1|root,32VK6@2|Bacteria,1R6Z3@1224|Proteobacteria,2TVN0@28211|Alphaproteobacteria,3ZVUW@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Protein of unknown function (DUF1523)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1523
TARA_ARC_108_MAG_00083_000000000118_8	52598.EE36_08193	9.87e-86	252.0	COG0537@1|root,COG0537@2|Bacteria,1RDCJ@1224|Proteobacteria,2U956@28211|Alphaproteobacteria,3ZXKB@60136|Sulfitobacter	28211|Alphaproteobacteria	FG	HIT domain	pkcI	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	-	HIT
TARA_ARC_108_MAG_00083_000000000118_9	52598.EE36_08198	0.0	991.0	2CEUT@1|root,2Z86D@2|Bacteria,1N5P4@1224|Proteobacteria,2TSAQ@28211|Alphaproteobacteria,3ZVJT@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
TARA_ARC_108_MAG_00083_000000000118_10	52598.EE36_08203	2.46e-199	551.0	2CB2F@1|root,2Z7N3@2|Bacteria,1P5KB@1224|Proteobacteria,2TR8T@28211|Alphaproteobacteria,3ZVXT@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Sulfotransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Sulfotransfer_2
TARA_ARC_108_MAG_00083_000000000118_11	52598.EE36_08208	4.07e-109	315.0	COG0691@1|root,COG0691@2|Bacteria,1RDFP@1224|Proteobacteria,2U71I@28211|Alphaproteobacteria,3ZVWI@60136|Sulfitobacter	28211|Alphaproteobacteria	O	the 2 termini fold to resemble tRNA(Ala) and it encodes a tag peptide , a short internal open reading frame. During trans-translation Ala- aminoacylated tmRNA acts like a tRNA, entering the A-site of stalled ribosomes, displacing the stalled mRNA. The ribosome then switches to translate the ORF on the tmRNA	smpB	-	-	ko:K03664	-	-	-	-	ko00000	-	-	-	SmpB
TARA_ARC_108_MAG_00083_000000000118_12	52598.EE36_08213	9.54e-110	320.0	COG2897@1|root,COG2897@2|Bacteria,1MW4B@1224|Proteobacteria,2TR9R@28211|Alphaproteobacteria,3ZV2B@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Catalyzes the transfer of a sulfur ion to cyanide or to other thiol compounds	sseA	-	2.8.1.1,2.8.1.2	ko:K01011	ko00270,ko00920,ko01100,ko01120,ko04122,map00270,map00920,map01100,map01120,map04122	-	R01931,R03105,R03106	RC00214	ko00000,ko00001,ko01000	-	-	-	Rhodanese
TARA_ARC_108_MAG_00083_000000000119_1	52598.EE36_16907	5.1e-42	138.0	2E3A0@1|root,32Y9H@2|Bacteria,1N7SF@1224|Proteobacteria,2UFDS@28211|Alphaproteobacteria,3ZXU8@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Protein of unknown function (DUF2484)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2484
TARA_ARC_108_MAG_00083_000000000119_2	52598.EE36_16902	2.73e-54	170.0	2FBRJ@1|root,343WD@2|Bacteria,1P1XT@1224|Proteobacteria,2UTZX@28211|Alphaproteobacteria,3ZY3T@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000119_3	52598.EE36_16897	3.85e-209	579.0	COG0812@1|root,COG0812@2|Bacteria,1MXDH@1224|Proteobacteria,2TRQR@28211|Alphaproteobacteria,3ZWXH@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Cell wall formation	murB	-	1.3.1.98	ko:K00075	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R03191,R03192	RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	FAD_binding_4,MurB_C
TARA_ARC_108_MAG_00083_000000000119_4	52598.EE36_16892	1.3e-206	572.0	COG1181@1|root,COG1181@2|Bacteria,1MUTB@1224|Proteobacteria,2TREC@28211|Alphaproteobacteria,3ZUUC@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Belongs to the D-alanine--D-alanine ligase family	ddl	-	1.3.1.98,6.3.2.4	ko:K00075,ko:K01921	ko00473,ko00520,ko00550,ko01100,ko01502,map00473,map00520,map00550,map01100,map01502	-	R01150,R03191,R03192	RC00064,RC00141,RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	Dala_Dala_lig_C,Dala_Dala_lig_N
TARA_ARC_108_MAG_00083_000000000119_5	52598.EE36_16887	3.14e-197	548.0	COG1589@1|root,COG1589@2|Bacteria,1MY1Q@1224|Proteobacteria,2TQPU@28211|Alphaproteobacteria,3ZW42@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Cell division protein FtsQ	ftsQ	-	-	ko:K03589	ko04112,map04112	-	-	-	ko00000,ko00001,ko03036	-	-	-	FtsQ,POTRA_1
TARA_ARC_108_MAG_00083_000000000119_6	52598.EE36_16882	5.7e-93	283.0	COG0849@1|root,COG0849@2|Bacteria,1MUSR@1224|Proteobacteria,2TQZB@28211|Alphaproteobacteria,3ZV5W@60136|Sulfitobacter	28211|Alphaproteobacteria	D	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring	ftsA	-	-	ko:K03590	ko04112,map04112	-	-	-	ko00000,ko00001,ko03036,ko04812	-	-	-	FtsA,SHS2_FTSA
TARA_ARC_108_MAG_00083_000000000120_1	52598.EE36_11813	0.0	1352.0	COG1884@1|root,COG2185@1|root,COG1884@2|Bacteria,COG2185@2|Bacteria,1MUXX@1224|Proteobacteria,2TQYC@28211|Alphaproteobacteria,3ZVCH@60136|Sulfitobacter	28211|Alphaproteobacteria	I	functions in conversion of succinate to propionate	bhbA	-	5.4.99.2	ko:K01847	ko00280,ko00630,ko00640,ko00720,ko01100,ko01120,ko01200,map00280,map00630,map00640,map00720,map01100,map01120,map01200	M00373,M00376,M00741	R00833	RC00395	ko00000,ko00001,ko00002,ko01000	-	-	-	B12-binding,MM_CoA_mutase
TARA_ARC_108_MAG_00083_000000000120_2	52598.EE36_11818	7.71e-130	370.0	COG0346@1|root,COG0346@2|Bacteria,1RD81@1224|Proteobacteria,2U7VR@28211|Alphaproteobacteria,3ZX7Z@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Glyoxalase-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase_3
TARA_ARC_108_MAG_00083_000000000120_3	52598.EE36_11823	1.76e-70	216.0	COG1247@1|root,COG1247@2|Bacteria,1RDNE@1224|Proteobacteria,2U9BP@28211|Alphaproteobacteria,3ZXUG@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Acetyltransferase (GNAT) domain	yncA	-	2.3.1.183	ko:K03823	ko00440,ko01130,map00440,map01130	-	R08871,R08938	RC00004,RC00064	ko00000,ko00001,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_4
TARA_ARC_108_MAG_00083_000000000120_4	52598.EE36_11828	4.97e-156	438.0	COG1076@1|root,COG1076@2|Bacteria,1N270@1224|Proteobacteria,2TTX1@28211|Alphaproteobacteria,3ZV43@60136|Sulfitobacter	28211|Alphaproteobacteria	O	DnaJ molecular chaperone homology domain	djlA	-	-	ko:K05801	-	-	-	-	ko00000,ko03110	-	-	-	DnaJ,TerB
TARA_ARC_108_MAG_00083_000000000120_5	52598.EE36_11833	3.55e-233	643.0	COG2374@1|root,COG2374@2|Bacteria,1NTH6@1224|Proteobacteria,2TVN3@28211|Alphaproteobacteria,3ZVK5@60136|Sulfitobacter	28211|Alphaproteobacteria	L	Endonuclease/Exonuclease/phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
TARA_ARC_108_MAG_00083_000000000120_6	52598.EE36_11838	3.48e-75	226.0	2E45M@1|root,32Z1N@2|Bacteria,1N788@1224|Proteobacteria,2UFVB@28211|Alphaproteobacteria,3ZXUD@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000120_7	52598.EE36_11843	3.47e-265	733.0	COG0248@1|root,COG0248@2|Bacteria,1MV35@1224|Proteobacteria,2TR1W@28211|Alphaproteobacteria,3ZVF9@60136|Sulfitobacter	28211|Alphaproteobacteria	FP	Ppx/GppA phosphatase family	ppx	-	3.6.1.11,3.6.1.40	ko:K01524	ko00230,map00230	-	R03409	RC00002	ko00000,ko00001,ko01000	-	-	-	Ppx-GppA
TARA_ARC_108_MAG_00083_000000000121_1	1469613.JT55_11670	9.91e-220	615.0	COG3487@1|root,COG3487@2|Bacteria,1MX5H@1224|Proteobacteria,2TRMF@28211|Alphaproteobacteria,3FDQA@34008|Rhodovulum	28211|Alphaproteobacteria	P	Imelysin	irpA	-	-	ko:K07231	-	-	-	-	ko00000	-	-	-	Peptidase_M75
TARA_ARC_108_MAG_00083_000000000121_2	391589.RGAI101_4032	1.22e-251	697.0	COG0654@1|root,COG0654@2|Bacteria,1MXEW@1224|Proteobacteria,2TRRC@28211|Alphaproteobacteria,2P2SX@2433|Roseobacter	28211|Alphaproteobacteria	C	COG0654 2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	MA20_42420	-	1.14.13.218	ko:K20940	ko00405,ko01130,map00405,map01130	M00835	-	-	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_binding_3
TARA_ARC_108_MAG_00083_000000000121_3	391589.RGAI101_1703	4.05e-45	149.0	2DWZ8@1|root,342N4@2|Bacteria,1NXMC@1224|Proteobacteria,2UTD2@28211|Alphaproteobacteria	391589.RGAI101_1703|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000121_4	391589.RGAI101_3472	3.01e-151	434.0	COG0745@1|root,COG0745@2|Bacteria,1R3XP@1224|Proteobacteria,2U3PX@28211|Alphaproteobacteria,2P4WM@2433|Roseobacter	28211|Alphaproteobacteria	T	a CheY-like receiver domain and a	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg
TARA_ARC_108_MAG_00083_000000000121_5	391589.RGAI101_4213	1.6e-67	209.0	COG1846@1|root,COG1846@2|Bacteria,1MZY5@1224|Proteobacteria,2UGEH@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	transcriptional regulators	-	-	-	-	-	-	-	-	-	-	-	-	MarR,MarR_2
TARA_ARC_108_MAG_00083_000000000121_6	391589.RGAI101_4184	7.89e-201	568.0	COG0477@1|root,COG2814@2|Bacteria,1MW19@1224|Proteobacteria,2TV2Q@28211|Alphaproteobacteria	28211|Alphaproteobacteria	EGP	permeases of the major facilitator superfamily	-	-	-	ko:K07552	-	-	-	-	ko00000,ko02000	2.A.1.2	-	-	MFS_1
TARA_ARC_108_MAG_00083_000000000121_7	391589.RGAI101_4022	3.98e-133	393.0	COG0845@1|root,COG0845@2|Bacteria,1MU78@1224|Proteobacteria,2TSW4@28211|Alphaproteobacteria,2P33H@2433|Roseobacter	28211|Alphaproteobacteria	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K03585	ko01501,ko01503,map01501,map01503	M00646,M00647,M00699,M00718	-	-	ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,8.A.1.6	-	-	Biotin_lipoyl_2,HlyD,HlyD_D23
TARA_ARC_108_MAG_00083_000000000121_8	1402135.SUH3_05460	0.0	1670.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,2TQT0@28211|Alphaproteobacteria,3ZVFX@60136|Sulfitobacter	28211|Alphaproteobacteria	V	AcrB/AcrD/AcrF family	acrB	-	-	ko:K03296,ko:K18138	ko01501,ko01503,map01501,map01503	M00647,M00699,M00718	-	-	ko00000,ko00001,ko00002,ko01504,ko02000	2.A.6.2	-	-	ACR_tran
TARA_ARC_108_MAG_00083_000000000121_9	388399.SSE37_12436	2.04e-86	256.0	COG2080@1|root,COG2080@2|Bacteria,1RD8C@1224|Proteobacteria,2U6Z6@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	COG2080 Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS CutS homologs	iorA	-	1.3.99.16	ko:K07302	-	-	-	-	ko00000,ko01000	-	-	-	Fer2,Fer2_2
TARA_ARC_108_MAG_00083_000000000121_10	388399.SSE37_12441	2.25e-174	510.0	COG1529@1|root,COG1529@2|Bacteria,1QTTJ@1224|Proteobacteria,2TQVK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	COG1529 Aerobic-type carbon monoxide dehydrogenase large subunit CoxL CutL homologs	iorB	-	1.3.99.16	ko:K07303	-	-	-	-	ko00000,ko01000	-	-	-	Ald_Xan_dh_C2
TARA_ARC_108_MAG_00083_000000000122_1	52598.EE36_11903	2.91e-24	96.3	28J0K@1|root,2Z8XR@2|Bacteria,1R54B@1224|Proteobacteria,2U23X@28211|Alphaproteobacteria,3ZVSK@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00083_000000000122_3	52598.EE36_11913	0.0	1278.0	COG0187@1|root,COG0187@2|Bacteria,1MVH1@1224|Proteobacteria,2TQZV@28211|Alphaproteobacteria,3ZX0S@60136|Sulfitobacter	28211|Alphaproteobacteria	L	Topoisomerase IV is essential for chromosome segregation. It relaxes supercoiled DNA. Performs the decatenation events required during the replication of a circular DNA molecule	parE	-	-	ko:K02622	-	-	-	-	ko00000,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
TARA_ARC_108_MAG_00083_000000000122_4	52598.EE36_11918	9.1e-161	450.0	COG0662@1|root,COG0662@2|Bacteria,1MX87@1224|Proteobacteria,2TRKJ@28211|Alphaproteobacteria,3ZVPX@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Dimethlysulfonioproprionate lyase	dddL	-	4.4.1.3	ko:K16953	ko00920,map00920	-	R02574	RC00747,RC00748	ko00000,ko00001,ko01000	-	-	-	DMSP_lyase
TARA_ARC_108_MAG_00083_000000000122_5	52598.EE36_11923	1.01e-44	151.0	COG2267@1|root,COG2267@2|Bacteria,1QU7K@1224|Proteobacteria,2TW27@28211|Alphaproteobacteria,3ZWAB@60136|Sulfitobacter	28211|Alphaproteobacteria	I	Serine aminopeptidase, S33	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_6
