## Tue Jul 25 18:48:53 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_p00n6gy4 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_p00n6gy4 --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_p00n6gy4/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00117_000000000156_22	52598.EE36_16367	3.07e-118	342.0	COG1028@1|root,COG1028@2|Bacteria,1MWBC@1224|Proteobacteria,2TTQS@28211|Alphaproteobacteria,3ZV13@60136|Sulfitobacter	28211|Alphaproteobacteria	IQ	KR domain	MA20_27940	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0008150,GO:0008152,GO:0009056,GO:0016491,GO:0044464,GO:0055114,GO:0071704,GO:1901575	-	-	-	-	-	-	-	-	-	-	adh_short
TARA_ARC_108_MAG_00117_000000000156_23	391595.RLO149_c024690	1.79e-142	407.0	COG0496@1|root,COG0496@2|Bacteria,1MVHE@1224|Proteobacteria,2TQXZ@28211|Alphaproteobacteria,2P1JC@2433|Roseobacter	28211|Alphaproteobacteria	S	Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates	surE	-	3.1.3.5	ko:K03787	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	SurE
TARA_ARC_108_MAG_00117_000000000156_24	1380367.JIBC01000006_gene548	5.98e-130	372.0	COG2518@1|root,COG2518@2|Bacteria,1MXQC@1224|Proteobacteria,2TVCY@28211|Alphaproteobacteria,3ZV6M@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins	pcm	-	2.1.1.77	ko:K00573	-	-	-	-	ko00000,ko01000	-	-	-	PCMT
TARA_ARC_108_MAG_00117_000000000156_25	1402135.SUH3_02885	4.93e-157	455.0	COG0739@1|root,COG1388@1|root,COG0739@2|Bacteria,COG1388@2|Bacteria,1QV29@1224|Proteobacteria,2TW8Q@28211|Alphaproteobacteria,3ZVCB@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Lysin motif	lysM	-	-	-	-	-	-	-	-	-	-	-	LysM,Peptidase_M23
TARA_ARC_108_MAG_00117_000000000156_26	1342302.JASC01000014_gene1956	3.01e-174	489.0	COG2607@1|root,COG2607@2|Bacteria,1MVMX@1224|Proteobacteria,2TTFE@28211|Alphaproteobacteria,3ZW3M@60136|Sulfitobacter	28211|Alphaproteobacteria	S	ATPase (AAA	MA20_41470	-	-	ko:K06923	-	-	-	-	ko00000	-	-	-	DUF815
TARA_ARC_108_MAG_00117_000000000156_27	1443111.JASG01000004_gene1901	4.77e-142	409.0	COG0805@1|root,COG0805@2|Bacteria,1MVAY@1224|Proteobacteria,2TTIX@28211|Alphaproteobacteria,3ZVV8@60136|Sulfitobacter	28211|Alphaproteobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides	tatC	-	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC
TARA_ARC_108_MAG_00117_000000000156_28	644107.SL1157_2661	1.66e-50	165.0	COG1826@1|root,COG1826@2|Bacteria,1N73F@1224|Proteobacteria,2UF4Z@28211|Alphaproteobacteria,4NBXI@97050|Ruegeria	28211|Alphaproteobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation	tatB	GO:0003674,GO:0005215	-	ko:K03117	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
TARA_ARC_108_MAG_00117_000000000156_29	272942.RCAP_rcc01458	1.61e-25	96.3	COG1826@1|root,COG1826@2|Bacteria,1NGDP@1224|Proteobacteria,2VD7P@28211|Alphaproteobacteria,1FC7M@1060|Rhodobacter	28211|Alphaproteobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
TARA_ARC_108_MAG_00117_000000000156_30	439497.RR11_1570	3.18e-97	290.0	COG2378@1|root,COG2378@2|Bacteria,1MXS8@1224|Proteobacteria,2TT5H@28211|Alphaproteobacteria,4NBIN@97050|Ruegeria	28211|Alphaproteobacteria	K	WYL domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_11,WYL
TARA_ARC_108_MAG_00117_000000000156_31	391624.OIHEL45_11620	9.31e-57	179.0	2AJ2R@1|root,319M2@2|Bacteria,1RJXB@1224|Proteobacteria,2UA6I@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	K COG5665 CCR4-NOT transcriptional regulation complex, NOT5 subunit	-	-	-	-	-	-	-	-	-	-	-	-	Lin0512_fam
TARA_ARC_108_MAG_00117_000000000156_32	1300350.DSW25_10605	3.02e-57	179.0	2DMD4@1|root,32NV5@2|Bacteria,1RI0E@1224|Proteobacteria,2UA1F@28211|Alphaproteobacteria,3ZXHV@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Conserved hypothetical protein (Lin0512_fam)	-	-	-	-	-	-	-	-	-	-	-	-	Lin0512_fam
TARA_ARC_108_MAG_00117_000000000156_33	1443111.JASG01000004_gene1907	1.57e-222	619.0	COG3842@1|root,COG3842@2|Bacteria,1MU3I@1224|Proteobacteria,2TQMJ@28211|Alphaproteobacteria,3ZW39@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Belongs to the ABC transporter superfamily	fbpC	-	3.6.3.30	ko:K02010	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.10	-	-	ABC_tran,TOBE_2
TARA_ARC_108_MAG_00117_000000000156_34	1342299.Z947_3017	7.34e-245	682.0	COG0591@1|root,COG0591@2|Bacteria,1PKDE@1224|Proteobacteria,2U17B@28211|Alphaproteobacteria,3ZWIX@60136|Sulfitobacter	28211|Alphaproteobacteria	E	COG0591 Na proline symporter	-	-	-	-	-	-	-	-	-	-	-	-	SSF
TARA_ARC_108_MAG_00117_000000000156_35	83219.PM02_01270	1.09e-179	510.0	COG4335@1|root,COG4335@2|Bacteria,1P0C1@1224|Proteobacteria,2TV47@28211|Alphaproteobacteria,3ZVR6@60136|Sulfitobacter	28211|Alphaproteobacteria	L	COG4335 DNA alkylation repair enzyme	-	-	-	-	-	-	-	-	-	-	-	-	DNA_alkylation
TARA_ARC_108_MAG_00117_000000000156_36	1002340.AFCF01000030_gene4026	6.05e-145	413.0	COG1028@1|root,COG1028@2|Bacteria,1MWJI@1224|Proteobacteria,2TRNJ@28211|Alphaproteobacteria,34DW6@302485|Phaeobacter	28211|Alphaproteobacteria	IQ	Enoyl-(Acyl carrier protein) reductase	MA20_19195	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
TARA_ARC_108_MAG_00117_000000000156_37	391589.RGAI101_3405	6.09e-93	282.0	COG2931@1|root,COG2931@2|Bacteria,1MXD5@1224|Proteobacteria,2TS29@28211|Alphaproteobacteria,2P15X@2433|Roseobacter	28211|Alphaproteobacteria	Q	Hint domain	-	-	-	-	-	-	-	-	-	-	-	-	Hint_2
TARA_ARC_108_MAG_00117_000000000156_38	83219.PM02_01290	0.0	967.0	COG4108@1|root,COG4108@2|Bacteria,1MU7X@1224|Proteobacteria,2TRP5@28211|Alphaproteobacteria,3ZVES@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP	prfC	-	-	ko:K02837	-	-	-	-	ko00000,ko03012	-	-	-	GTP_EFTU,GTP_EFTU_D2,RF3_C
TARA_ARC_108_MAG_00117_000000000156_39	1342301.JASD01000008_gene3110	6.31e-16	76.6	28IXU@1|root,2Z8VQ@2|Bacteria,1R3ZD@1224|Proteobacteria,2TTI3@28211|Alphaproteobacteria,3ZVVI@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_4
TARA_ARC_108_MAG_00117_000000000156_40	1380367.JIBC01000006_gene532	1.16e-52	176.0	28IXU@1|root,2Z8VQ@2|Bacteria,1R3ZD@1224|Proteobacteria,2TTI3@28211|Alphaproteobacteria,3ZVVI@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_4
TARA_ARC_108_MAG_00117_000000000156_42	391624.OIHEL45_11565	1.81e-253	710.0	COG0513@1|root,COG0513@2|Bacteria,1MU49@1224|Proteobacteria,2TR6Q@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	Belongs to the DEAD box helicase family	rhlE	-	3.6.4.13	ko:K03732,ko:K11927	ko03018,map03018	M00394	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DEAD,Helicase_C
TARA_ARC_108_MAG_00117_000000000157_1	52598.EE36_04813	1.35e-16	81.6	COG3103@1|root,COG4991@2|Bacteria,1NBEU@1224|Proteobacteria,2UF8D@28211|Alphaproteobacteria,3ZXPH@60136|Sulfitobacter	28211|Alphaproteobacteria	T	Bacterial SH3 domain homologues	-	-	-	-	-	-	-	-	-	-	-	-	SH3_3
TARA_ARC_108_MAG_00117_000000000157_2	391589.RGAI101_3354	4.39e-153	435.0	COG1028@1|root,COG1028@2|Bacteria,1MUCH@1224|Proteobacteria,2TQRM@28211|Alphaproteobacteria,2P24F@2433|Roseobacter	28211|Alphaproteobacteria	IQ	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	vdlC	GO:0003674,GO:0003824,GO:0004033,GO:0008106,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0055114	-	-	-	-	-	-	-	-	-	-	adh_short
TARA_ARC_108_MAG_00117_000000000157_3	1402135.SUH3_23855	1.02e-13	66.2	2E3XR@1|root,32YUS@2|Bacteria,1N8QN@1224|Proteobacteria,2UFB4@28211|Alphaproteobacteria,3ZY3S@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Hypoxia induced protein conserved region	-	-	-	-	-	-	-	-	-	-	-	-	HIG_1_N
TARA_ARC_108_MAG_00117_000000000157_4	375451.RD1_1389	5.22e-112	324.0	COG2096@1|root,COG2096@2|Bacteria,1RDUF@1224|Proteobacteria,2U5J1@28211|Alphaproteobacteria,2P1SM@2433|Roseobacter	28211|Alphaproteobacteria	S	cob(I)alamin adenosyltransferase	yvqK	-	2.5.1.17	ko:K00798	ko00860,ko01100,map00860,map01100	M00122	R01492,R05220,R07268	RC00533	ko00000,ko00001,ko00002,ko01000	-	-	-	Cob_adeno_trans
TARA_ARC_108_MAG_00117_000000000157_5	1300350.DSW25_03785	8.69e-33	119.0	COG2086@1|root,COG2086@2|Bacteria,1MVH6@1224|Proteobacteria,2TR4J@28211|Alphaproteobacteria,3ZWEC@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Electron transfer flavoprotein subunit beta	etfB	-	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF
TARA_ARC_108_MAG_00117_000000000158_2	266809.PM03_06905	7.94e-49	160.0	COG3011@1|root,COG3011@2|Bacteria,1N0S5@1224|Proteobacteria,2UDCQ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF393
TARA_ARC_108_MAG_00117_000000000158_3	1342299.Z947_1802	4.32e-18	80.9	2AMBT@1|root,31C6X@2|Bacteria,1RGV0@1224|Proteobacteria,2U94J@28211|Alphaproteobacteria,3ZXUT@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00117_000000000158_4	1443111.JASG01000004_gene506	6.65e-315	859.0	COG0621@1|root,COG0621@2|Bacteria,1MU7N@1224|Proteobacteria,2TQUS@28211|Alphaproteobacteria,3ZV9Q@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Catalyzes the methylthiolation of an aspartic acid residue of ribosomal protein S12	rimO	-	2.8.4.4	ko:K14441	-	-	R10652	RC00003,RC03217	ko00000,ko01000,ko03009	-	-	-	Radical_SAM,TRAM,UPF0004
TARA_ARC_108_MAG_00117_000000000158_5	1380367.JIBC01000004_gene2040	4.22e-267	753.0	COG2982@1|root,COG2982@2|Bacteria,1NVUY@1224|Proteobacteria,2TVI7@28211|Alphaproteobacteria,3ZWZJ@60136|Sulfitobacter	28211|Alphaproteobacteria	M	AsmA family	-	-	-	ko:K07289	-	-	-	-	ko00000	-	-	-	AsmA,AsmA_2
TARA_ARC_108_MAG_00117_000000000159_1	375451.RD1_2516	4.53e-187	533.0	COG0143@1|root,COG0143@2|Bacteria,1MUBY@1224|Proteobacteria,2TQKA@28211|Alphaproteobacteria,2P0XN@2433|Roseobacter	28211|Alphaproteobacteria	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g
TARA_ARC_108_MAG_00117_000000000159_2	1380367.JIBC01000006_gene335	6.99e-233	649.0	COG0477@1|root,COG2814@2|Bacteria,1MVUF@1224|Proteobacteria,2TU4M@28211|Alphaproteobacteria,3ZVNJ@60136|Sulfitobacter	28211|Alphaproteobacteria	EGP	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
TARA_ARC_108_MAG_00117_000000000159_3	1288298.rosmuc_02442	1.86e-192	540.0	COG0667@1|root,COG0667@2|Bacteria,1MV2Y@1224|Proteobacteria,2TSKV@28211|Alphaproteobacteria,46PUC@74030|Roseovarius	28211|Alphaproteobacteria	C	related to aryl-alcohol dehydrogenases	tas	GO:0003674,GO:0003824,GO:0004033,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0016491,GO:0016614,GO:0016616,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0034198,GO:0042594,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0055114,GO:0071496,GO:1990928	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
TARA_ARC_108_MAG_00117_000000000159_4	83219.PM02_13595	1.4e-114	340.0	COG4977@1|root,COG4977@2|Bacteria,1R4SB@1224|Proteobacteria,2U0PU@28211|Alphaproteobacteria,3ZW84@60136|Sulfitobacter	28211|Alphaproteobacteria	K	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	DJ-1_PfpI,HTH_18
TARA_ARC_108_MAG_00117_000000000159_5	1300350.DSW25_09390	1.09e-151	430.0	COG3246@1|root,COG3246@2|Bacteria,1MZTP@1224|Proteobacteria,2TQKN@28211|Alphaproteobacteria,3ZVC4@60136|Sulfitobacter	28211|Alphaproteobacteria	S	beta-keto acid cleavage enzyme	kce	-	-	-	-	-	-	-	-	-	-	-	BKACE
TARA_ARC_108_MAG_00117_000000000160_1	935565.JAEM01000003_gene3241	9.76e-68	213.0	28H8H@1|root,2Z7KE@2|Bacteria,1MV77@1224|Proteobacteria,2USJN@28211|Alphaproteobacteria,2PU0T@265|Paracoccus	28211|Alphaproteobacteria	S	Domain of unknown function (DUF4159)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4159
TARA_ARC_108_MAG_00117_000000000160_2	1443111.JASG01000004_gene3452	0.0	973.0	COG5426@1|root,COG5426@2|Bacteria,1MVWA@1224|Proteobacteria,2TQNQ@28211|Alphaproteobacteria,3ZVN9@60136|Sulfitobacter	28211|Alphaproteobacteria	S	membrane	MA20_44660	-	-	-	-	-	-	-	-	-	-	-	GATase1_like
TARA_ARC_108_MAG_00117_000000000160_3	314270.RB2083_3051	1.2e-186	525.0	COG0626@1|root,COG0626@2|Bacteria,1MU57@1224|Proteobacteria,2TW14@28211|Alphaproteobacteria,3ZI8V@58840|unclassified Rhodobacteraceae	28211|Alphaproteobacteria	E	Cys/Met metabolism PLP-dependent enzyme	metB	-	2.5.1.48	ko:K01739	ko00270,ko00450,ko00920,ko01100,ko01110,ko01130,ko01230,map00270,map00450,map00920,map01100,map01110,map01130,map01230	M00017	R00999,R01288,R02508,R03217,R03260,R04944,R04945,R04946	RC00020,RC00056,RC00069,RC00420,RC02848,RC02866	ko00000,ko00001,ko00002,ko01000	-	-	-	Cys_Met_Meta_PP
TARA_ARC_108_MAG_00117_000000000161_1	1402135.SUH3_03120	2.09e-143	409.0	COG1024@1|root,COG1024@2|Bacteria,1MVEC@1224|Proteobacteria,2TRPS@28211|Alphaproteobacteria,3ZV5M@60136|Sulfitobacter	28211|Alphaproteobacteria	I	Catalyzes the reversible hydration of unsaturated fatty acyl-CoA to beta-hydroxyacyl-CoA	-	-	4.2.1.18	ko:K13766	ko00280,ko01100,map00280,map01100	M00036	R02085	RC02416	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
TARA_ARC_108_MAG_00117_000000000161_2	83219.PM02_01450	1.2e-147	422.0	COG0119@1|root,COG0119@2|Bacteria,1MUMX@1224|Proteobacteria,2TT1R@28211|Alphaproteobacteria,3ZVD6@60136|Sulfitobacter	28211|Alphaproteobacteria	E	HMGL-like	mvaB	-	4.1.3.4	ko:K01640	ko00072,ko00280,ko00281,ko00650,ko01100,ko04146,map00072,map00280,map00281,map00650,map01100,map04146	M00036,M00088	R01360,R08090	RC00502,RC00503,RC01118,RC01946	ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like
TARA_ARC_108_MAG_00117_000000000161_3	1300350.DSW25_10410	6.96e-109	318.0	COG0625@1|root,COG0625@2|Bacteria,1PA0Q@1224|Proteobacteria,2TVIC@28211|Alphaproteobacteria,3ZUW9@60136|Sulfitobacter	28211|Alphaproteobacteria	O	Glutathione S-transferase, C-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_3,GST_N,GST_N_3
TARA_ARC_108_MAG_00117_000000000161_4	391624.OIHEL45_11408	0.0	977.0	COG4770@1|root,COG4770@2|Bacteria,1P6RE@1224|Proteobacteria,2TRC2@28211|Alphaproteobacteria	28211|Alphaproteobacteria	I	Acetyl propionyl-CoA carboxylase alpha subunit	mccA	-	6.4.1.4	ko:K01968	ko00280,ko01100,map00280,map01100	M00036	R04138	RC00367,RC00942	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2
TARA_ARC_108_MAG_00117_000000000161_6	501479.ACNW01000083_gene3837	2.55e-53	171.0	COG4405@1|root,COG4405@2|Bacteria,1N2T4@1224|Proteobacteria,2U5Q9@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	ASCH
TARA_ARC_108_MAG_00117_000000000162_1	388401.RB2150_09949	5.67e-231	636.0	COG3181@1|root,COG3181@2|Bacteria,1MU58@1224|Proteobacteria,2TTFX@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	TctC
TARA_ARC_108_MAG_00117_000000000162_2	388401.RB2150_09954	9.76e-150	422.0	COG1802@1|root,COG1802@2|Bacteria,1MW2A@1224|Proteobacteria,2U0VI@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	Transcriptional	MA20_21610	-	-	-	-	-	-	-	-	-	-	-	FCD,GntR
TARA_ARC_108_MAG_00117_000000000163_1	391595.RLO149_c029150	6.95e-41	139.0	COG0781@1|root,COG0781@2|Bacteria,1RHFZ@1224|Proteobacteria,2UBQA@28211|Alphaproteobacteria,2P385@2433|Roseobacter	28211|Alphaproteobacteria	K	Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons	nusB	-	-	ko:K03625	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusB
TARA_ARC_108_MAG_00117_000000000163_2	1402135.SUH3_15425	5.11e-111	321.0	COG0054@1|root,COG0054@2|Bacteria,1RD9J@1224|Proteobacteria,2U9IZ@28211|Alphaproteobacteria,3ZVKG@60136|Sulfitobacter	28211|Alphaproteobacteria	H	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin	ribH	GO:0000906,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.78	ko:K00794	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R04457	RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	DMRL_synthase
TARA_ARC_108_MAG_00117_000000000163_3	1402135.SUH3_15430	8.27e-217	604.0	COG0108@1|root,COG0807@1|root,COG0108@2|Bacteria,COG0807@2|Bacteria,1MU8P@1224|Proteobacteria,2TSMA@28211|Alphaproteobacteria,3ZVTT@60136|Sulfitobacter	28211|Alphaproteobacteria	H	Catalyzes the conversion of D-ribulose 5-phosphate to formate and 3,4-dihydroxy-2-butanone 4-phosphate	ribB	-	3.5.4.25,4.1.99.12	ko:K02858,ko:K14652	ko00740,ko00790,ko01100,ko01110,map00740,map00790,map01100,map01110	M00125,M00840	R00425,R07281	RC00293,RC01792,RC01815,RC02504	ko00000,ko00001,ko00002,ko01000	-	-	-	DHBP_synthase,GTP_cyclohydro2
TARA_ARC_108_MAG_00117_000000000163_4	388739.RSK20926_02504	2.38e-115	333.0	COG0307@1|root,COG0307@2|Bacteria,1MUMB@1224|Proteobacteria,2U3RS@28211|Alphaproteobacteria,2P18P@2433|Roseobacter	28211|Alphaproteobacteria	H	COG0307 Riboflavin synthase alpha chain	ribE	GO:0003674,GO:0003824,GO:0004746,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	Lum_binding
TARA_ARC_108_MAG_00117_000000000163_6	83219.PM02_13415	2.21e-191	539.0	COG0117@1|root,COG1985@1|root,COG0117@2|Bacteria,COG1985@2|Bacteria,1MUWT@1224|Proteobacteria,2TR70@28211|Alphaproteobacteria,3ZV5Q@60136|Sulfitobacter	28211|Alphaproteobacteria	H	Converts 2,5-diamino-6-(ribosylamino)-4(3h)-pyrimidinone 5'-phosphate into 5-amino-6-(ribosylamino)-2,4(1h,3h)- pyrimidinedione 5'-phosphate	ribD	-	1.1.1.193,3.5.4.26	ko:K11752	ko00740,ko01100,ko01110,ko02024,map00740,map01100,map01110,map02024	M00125	R03458,R03459	RC00204,RC00933	ko00000,ko00001,ko00002,ko01000	-	-	-	RibD_C,dCMP_cyt_deam_1
TARA_ARC_108_MAG_00117_000000000163_7	391589.RGAI101_235	1.02e-101	295.0	COG1327@1|root,COG1327@2|Bacteria,1RE7V@1224|Proteobacteria,2U75W@28211|Alphaproteobacteria,2P20W@2433|Roseobacter	28211|Alphaproteobacteria	K	Negatively regulates transcription of bacterial ribonucleotide reductase nrd genes and operons by binding to NrdR- boxes	nrdR	-	-	ko:K07738	-	-	-	-	ko00000,ko03000	-	-	-	ATP-cone
TARA_ARC_108_MAG_00117_000000000163_8	1342301.JASD01000008_gene2425	8.75e-23	90.5	COG0432@1|root,COG0432@2|Bacteria,1RH13@1224|Proteobacteria,2U945@28211|Alphaproteobacteria,3ZXGV@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Uncharacterised protein family UPF0047	-	-	-	-	-	-	-	-	-	-	-	-	UPF0047
TARA_ARC_108_MAG_00117_000000000164_1	314262.MED193_13677	1.16e-93	278.0	COG1999@1|root,COG1999@2|Bacteria,1RHJ8@1224|Proteobacteria,2U0Q3@28211|Alphaproteobacteria,2P1T1@2433|Roseobacter	28211|Alphaproteobacteria	S	protein SCO1 SenC PrrC, involved in biogenesis of respiratory and photosynthetic systems	senC	-	-	ko:K07152	-	-	-	-	ko00000,ko03029	-	-	-	SCO1-SenC
