#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00212_000000002176_3	159749.K0R4L6	2.83e-88	286.0	COG2202@1|root,2QU3S@2759|Eukaryota,2XCNA@2836|Bacillariophyta	2836|Bacillariophyta	T	PAS domain	-	-	-	-	-	-	-	-	-	-	-	-	PAS_9
TARA_ARC_108_MAG_00212_000000002177_1	159749.K0TFY0	1.55e-65	216.0	COG1084@1|root,2QU9N@2759|Eukaryota,2XC5G@2836|Bacillariophyta	2836|Bacillariophyta	S	Protein of unknown function (DUF1350)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1350
TARA_ARC_108_MAG_00212_000000002177_2	35128.Thaps263321	1.39e-24	104.0	COG1084@1|root,2QU9N@2759|Eukaryota,2XC5G@2836|Bacillariophyta	2836|Bacillariophyta	S	Protein of unknown function (DUF1350)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1350
TARA_ARC_108_MAG_00212_000000002177_3	2850.Phatr49065	1.1e-15	90.9	KOG1913@1|root,KOG1913@2759|Eukaryota	2759|Eukaryota	U	COPII vesicle coating	-	-	-	ko:K20353	-	-	-	-	ko00000,ko04131	-	-	-	Sec16,Sec16_C
TARA_ARC_108_MAG_00212_000000002178_1	35128.Thaps24363	2.27e-42	174.0	2F3FV@1|root,2T4F6@2759|Eukaryota,2XEXA@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002178_3	2850.Phatr50304	1.01e-140	430.0	2D1DC@1|root,2SHPV@2759|Eukaryota,2XFFP@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002178_4	35128.Thaps25491	6.86e-16	85.9	2D1DC@1|root,2SHPV@2759|Eukaryota,2XFFP@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002178_5	2850.Phatr50304	6.31e-31	127.0	2D1DC@1|root,2SHPV@2759|Eukaryota,2XFFP@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002178_6	2850.Phatr50304	6.58e-204	590.0	2D1DC@1|root,2SHPV@2759|Eukaryota,2XFFP@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002179_1	2850.Phatr43651	4.92e-74	241.0	2EGWU@1|root,2SMR4@2759|Eukaryota,2XAU4@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002179_3	2850.Phatr43651	6.43e-24	105.0	2EGWU@1|root,2SMR4@2759|Eukaryota,2XAU4@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002179_5	2850.Phatr43240	4.26e-118	363.0	2CNB1@1|root,2QUXT@2759|Eukaryota,2XAS3@2836|Bacillariophyta	2836|Bacillariophyta	S	violaxanthin	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002182_4	2850.Phatr49252	1.47e-60	207.0	KOG2986@1|root,KOG2986@2759|Eukaryota,2XGW9@2836|Bacillariophyta	2836|Bacillariophyta	S	Mitochondrial matrix Mmp37	-	-	-	-	-	-	-	-	-	-	-	-	Mmp37
TARA_ARC_108_MAG_00212_000000002182_5	42099.EPrPV00000021154	3.77e-24	115.0	COG2453@1|root,KOG4569@1|root,KOG1716@2759|Eukaryota,KOG4569@2759|Eukaryota,1MFTN@121069|Pythiales	121069|Pythiales	V	Source PGD	-	-	-	-	-	-	-	-	-	-	-	-	DSPc
TARA_ARC_108_MAG_00212_000000002184_1	2850.Phatr19089	6.93e-48	167.0	KOG0443@1|root,KOG0443@2759|Eukaryota,2XCN2@2836|Bacillariophyta	2836|Bacillariophyta	Z	Gelsolin homology domain	-	-	-	ko:K05768	ko04666,ko04810,ko05203,map04666,map04810,map05203	-	-	-	ko00000,ko00001,ko04147,ko04812	-	-	-	Gelsolin
TARA_ARC_108_MAG_00212_000000002184_6	745014.OMB55_00019750	1.51e-35	135.0	COG3576@1|root,COG3576@2|Bacteria,1MWG9@1224|Proteobacteria,1SE6U@1236|Gammaproteobacteria,1JBP5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase	-	-	-	ko:K07006	-	-	-	-	ko00000	-	-	-	Putative_PNPOx
TARA_ARC_108_MAG_00212_000000002185_1	1298593.TOL_2248	2.19e-25	119.0	COG0737@1|root,COG0737@2|Bacteria,1MX03@1224|Proteobacteria,1RPX3@1236|Gammaproteobacteria,1XIBH@135619|Oceanospirillales	135619|Oceanospirillales	F	5'-nucleotidase, C-terminal domain	-	-	3.1.3.5,3.6.1.45	ko:K11751	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,Metallophos
TARA_ARC_108_MAG_00212_000000002187_2	2850.Phatr50045	2.68e-75	255.0	2CBDH@1|root,2R87K@2759|Eukaryota,2XAWB@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Zn_clus
TARA_ARC_108_MAG_00212_000000002187_3	2850.Phatr50045	1.14e-113	350.0	2CBDH@1|root,2R87K@2759|Eukaryota,2XAWB@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Zn_clus
TARA_ARC_108_MAG_00212_000000002188_2	2850.Phatr42743	1.26e-137	430.0	COG0705@1|root,KOG2289@2759|Eukaryota,2XF3C@2836|Bacillariophyta	2836|Bacillariophyta	T	Rhomboid-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
TARA_ARC_108_MAG_00212_000000002189_2	2850.Phatr50517	3.41e-20	102.0	2EA36@1|root,2SGCN@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Gal-bind_lectin
TARA_ARC_108_MAG_00212_000000002189_3	2850.Phatr45966	2.11e-31	134.0	COG2850@1|root,2S0FU@2759|Eukaryota,2XCNN@2836|Bacillariophyta	2836|Bacillariophyta	S	A domain family that is part of the cupin metalloenzyme superfamily.	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_4
TARA_ARC_108_MAG_00212_000000002190_1	2850.Phatr43466	5.09e-30	125.0	COG2124@1|root,KOG0157@2759|Eukaryota,2XEYX@2836|Bacillariophyta	2836|Bacillariophyta	Q	Cytochrome P450	-	-	-	-	-	-	-	-	-	-	-	-	p450
TARA_ARC_108_MAG_00212_000000002190_4	2850.Phatr43342	1.37e-70	237.0	COG0697@1|root,2S2UV@2759|Eukaryota,2XD7G@2836|Bacillariophyta	2759|Eukaryota	EG	pyrimidine nucleotide-sugar transmembrane transport	-	-	-	-	-	-	-	-	-	-	-	-	EamA
TARA_ARC_108_MAG_00212_000000002190_9	2850.Phatr32524	1.07e-58	192.0	2CBJE@1|root,2SQM7@2759|Eukaryota,2XD2D@2836|Bacillariophyta	2836|Bacillariophyta	S	YL1 nuclear protein C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	YL1_C
TARA_ARC_108_MAG_00212_000000002190_10	2850.Phatr43287	2.47e-15	84.7	2EPG4@1|root,2SSNP@2759|Eukaryota,2XDEU@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002191_1	2850.Phatr16076	1.62e-24	99.8	COG2340@1|root,KOG3017@2759|Eukaryota,2XDND@2836|Bacillariophyta	2836|Bacillariophyta	S	peptidase inhibitor activity	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002191_2	2850.Phatr23253	1.01e-165	489.0	COG0534@1|root,KOG1347@2759|Eukaryota,2XAQP@2836|Bacillariophyta	2836|Bacillariophyta	V	MatE	-	-	-	-	-	-	-	-	-	-	-	-	MatE
TARA_ARC_108_MAG_00212_000000002191_3	2903.EOD14850	1.88e-151	442.0	COG0142@1|root,KOG0711@2759|Eukaryota	2759|Eukaryota	H	dimethylallyltranstransferase activity	FDPS	GO:0003674,GO:0003824,GO:0004161,GO:0004337,GO:0004659,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016114,GO:0016740,GO:0016765,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044464,GO:0045337,GO:0045338,GO:0071704,GO:0090407,GO:1901576	2.5.1.1,2.5.1.10	ko:K00787	ko00900,ko01100,ko01110,ko01130,ko05164,ko05166,map00900,map01100,map01110,map01130,map05164,map05166	M00366,M00367	R01658,R02003	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	RUN,SH3_1,SH3_9,polyprenyl_synt
TARA_ARC_108_MAG_00212_000000002191_5	2850.Phatr45073	8.97e-24	116.0	COG3525@1|root,KOG2499@2759|Eukaryota	2759|Eukaryota	G	N-acetyl-beta-D-galactosaminidase activity	-	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glyco_hydro_20b,Glycohydro_20b2
TARA_ARC_108_MAG_00212_000000002192_9	35128.Thaps25308	6.32e-11	74.7	2EMW7@1|root,2SRFK@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002193_1	2850.Phatr32665	0.0	1109.0	28KJH@1|root,2QT0Y@2759|Eukaryota,2XAU8@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002193_2	2850.Phatr18132	3.63e-11	66.6	COG5273@1|root,KOG1315@2759|Eukaryota	2759|Eukaryota	J	protein-cysteine S-palmitoyltransferase activity	-	-	2.3.1.225	ko:K20028	-	-	-	-	ko00000,ko01000,ko04131	-	-	-	DHHC
TARA_ARC_108_MAG_00212_000000002194_1	2850.Phatr46145	4.71e-84	269.0	KOG0118@1|root,KOG0118@2759|Eukaryota,2XD8X@2836|Bacillariophyta	2836|Bacillariophyta	S	RNA recognition motif	-	-	-	ko:K14837	-	-	-	-	ko00000,ko03009	-	-	-	RRM_1
TARA_ARC_108_MAG_00212_000000002194_2	2850.Phatr46146	9.86e-125	388.0	COG0318@1|root,KOG1177@2759|Eukaryota,2XBC4@2836|Bacillariophyta	2836|Bacillariophyta	I	AMP-binding enzyme	-	-	-	-	-	-	-	-	-	-	-	-	AMP-binding,AMP-binding_C
TARA_ARC_108_MAG_00212_000000002194_5	2850.Phatr36034	1.56e-18	83.6	COG0762@1|root,2S5F2@2759|Eukaryota,2XDEI@2836|Bacillariophyta	2836|Bacillariophyta	S	YGGT family	-	-	-	ko:K02221	-	-	-	-	ko00000,ko02044	-	-	-	YGGT
TARA_ARC_108_MAG_00212_000000002195_1	2850.Phatr43545	3.92e-53	191.0	KOG4464@1|root,KOG4464@2759|Eukaryota,2XDTP@2836|Bacillariophyta	2836|Bacillariophyta	S	cell-cell adhesion involved in gastrulation	-	-	-	-	-	-	-	-	-	-	-	-	Ric8
TARA_ARC_108_MAG_00212_000000002195_2	2850.Phatr43711	4.58e-190	553.0	COG0708@1|root,KOG1294@2759|Eukaryota,2XB98@2836|Bacillariophyta	2836|Bacillariophyta	L	Endonuclease/Exonuclease/phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
TARA_ARC_108_MAG_00212_000000002195_4	35128.Thaps8912	2.11e-05	47.0	2BX0C@1|root,2QYX1@2759|Eukaryota,2XGV3@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002196_1	2850.Phatr35810	2.03e-48	161.0	COG5596@1|root,KOG3324@2759|Eukaryota,2XDKG@2836|Bacillariophyta	2836|Bacillariophyta	U	Tim17/Tim22/Tim23/Pmp24 family	-	-	-	ko:K17794	ko04212,map04212	-	-	-	ko00000,ko00001,ko02000,ko03029	3.A.8.1	-	-	Tim17
TARA_ARC_108_MAG_00212_000000002196_2	2850.Phatr35557	2.7e-26	106.0	2DAMM@1|root,2TJXM@2759|Eukaryota,2XHRN@2836|Bacillariophyta	2836|Bacillariophyta	C	Belongs to the glutaredoxin family	-	-	-	-	-	-	-	-	-	-	-	-	DUF836
TARA_ARC_108_MAG_00212_000000002196_3	159749.K0RLT8	1.47e-112	339.0	COG0330@1|root,KOG2620@2759|Eukaryota	2759|Eukaryota	O	stress-induced mitochondrial fusion	-	-	-	-	-	-	-	-	-	-	-	-	Band_7,Band_7_C
TARA_ARC_108_MAG_00212_000000002197_2	2850.Phatr16786	1.45e-263	753.0	COG0326@1|root,KOG0020@2759|Eukaryota,2XFGQ@2836|Bacillariophyta	2836|Bacillariophyta	O	Hsp90 protein	-	-	-	ko:K09487	ko04141,ko04151,ko04626,ko04657,ko04915,ko04918,ko05200,ko05215,ko05418,map04141,map04151,map04626,map04657,map04915,map04918,map05200,map05215,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	HATPase_c,HSP90
TARA_ARC_108_MAG_00212_000000002197_4	35128.Thaps37240	2.47e-32	120.0	COG4886@1|root,KOG1644@2759|Eukaryota,2XGP6@2836|Bacillariophyta	2836|Bacillariophyta	A	occurring C-terminal to leucine-rich repeats	-	-	-	ko:K11092	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	LRR_9
TARA_ARC_108_MAG_00212_000000002197_5	2850.Phatr12161	4.11e-08	55.8	COG4886@1|root,KOG1644@2759|Eukaryota,2XGP6@2836|Bacillariophyta	2836|Bacillariophyta	A	occurring C-terminal to leucine-rich repeats	-	-	-	ko:K11092	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	LRR_9
TARA_ARC_108_MAG_00212_000000002198_1	2850.Phatr46246	2.05e-96	333.0	2ECJC@1|root,2SIDS@2759|Eukaryota,2XCUR@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002199_1	243161.TC_0602	2.07e-12	79.3	COG1111@1|root,COG4889@1|root,COG1111@2|Bacteria,COG4889@2|Bacteria	2|Bacteria	L	helicase activity	ttrA1	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	HA,Helicase_C,Mrr_cat_2,ResIII
TARA_ARC_108_MAG_00212_000000002200_3	2850.Phatr48962	1.93e-166	523.0	2EF52@1|root,2SKDK@2759|Eukaryota,2XAU3@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002200_4	2850.Phatr22896	3.03e-23	97.1	COG0003@1|root,KOG2825@2759|Eukaryota,2XE47@2836|Bacillariophyta	2836|Bacillariophyta	P	ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors, where the tail- anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state, facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently, the homodimer reverts towards the open dimer state, lowering its affinity for the membrane-bound receptor, and returning it to the cytosol to initiate a new round of targeting	-	-	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
TARA_ARC_108_MAG_00212_000000002200_5	35128.Thaps39841	1.36e-93	284.0	COG0003@1|root,KOG2825@2759|Eukaryota,2XE47@2836|Bacillariophyta	2836|Bacillariophyta	P	ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors, where the tail- anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state, facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently, the homodimer reverts towards the open dimer state, lowering its affinity for the membrane-bound receptor, and returning it to the cytosol to initiate a new round of targeting	-	-	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
TARA_ARC_108_MAG_00212_000000002200_6	2850.Phatr22896	2.82e-54	179.0	COG0003@1|root,KOG2825@2759|Eukaryota,2XE47@2836|Bacillariophyta	2836|Bacillariophyta	P	ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors, where the tail- anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state, facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently, the homodimer reverts towards the open dimer state, lowering its affinity for the membrane-bound receptor, and returning it to the cytosol to initiate a new round of targeting	-	-	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
TARA_ARC_108_MAG_00212_000000002202_2	35128.Thaps6787	2.38e-50	181.0	29PMK@1|root,2RWZ9@2759|Eukaryota,2XE6W@2836|Bacillariophyta	2836|Bacillariophyta	S	Protein of unknown function (DUF1826)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1826
TARA_ARC_108_MAG_00212_000000002202_3	2850.Phatr23552	3.26e-151	455.0	COG1282@1|root,2QQ0A@2759|Eukaryota,2XB2C@2836|Bacillariophyta	2836|Bacillariophyta	C	Transhydrogenase	-	-	1.6.1.2	ko:K00323	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N,PNTB,PNTB_4TM
TARA_ARC_108_MAG_00212_000000002202_4	2850.Phatr23552	9.06e-312	884.0	COG1282@1|root,2QQ0A@2759|Eukaryota,2XB2C@2836|Bacillariophyta	2836|Bacillariophyta	C	Transhydrogenase	-	-	1.6.1.2	ko:K00323	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N,PNTB,PNTB_4TM
TARA_ARC_108_MAG_00212_000000002202_5	35128.Thaps8524	4.17e-55	196.0	COG1282@1|root,2QQ0A@2759|Eukaryota,2XB2C@2836|Bacillariophyta	2836|Bacillariophyta	C	Transhydrogenase	-	-	1.6.1.2	ko:K00323	ko00760,ko01100,map00760,map01100	-	R00112	RC00001	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N,PNTB,PNTB_4TM
TARA_ARC_108_MAG_00212_000000002203_2	227086.JGI_V11_87196	2.85e-18	88.6	COG0031@1|root,COG0639@1|root,COG0695@1|root,KOG0374@2759|Eukaryota,KOG1252@2759|Eukaryota,KOG1752@2759|Eukaryota	2759|Eukaryota	O	protein disulfide oxidoreductase activity	-	-	-	-	-	-	-	-	-	-	-	-	Glutaredoxin,Metallophos
TARA_ARC_108_MAG_00212_000000002203_3	159749.K0S0U7	1.38e-13	69.7	COG0031@1|root,KOG1252@2759|Eukaryota	2759|Eukaryota	E	cysteine biosynthetic process from serine	-	-	-	-	-	-	-	-	-	-	-	-	Glutaredoxin,PALP
TARA_ARC_108_MAG_00212_000000002203_4	159749.K0S0U7	1.68e-86	285.0	COG0031@1|root,KOG1252@2759|Eukaryota	2759|Eukaryota	E	cysteine biosynthetic process from serine	-	-	-	-	-	-	-	-	-	-	-	-	Glutaredoxin,PALP
TARA_ARC_108_MAG_00212_000000002204_1	159749.K0RL28	7.8e-146	429.0	COG5024@1|root,KOG0654@2759|Eukaryota,2XASD@2836|Bacillariophyta	2836|Bacillariophyta	D	Cyclin_C	-	-	-	-	-	-	-	-	-	-	-	-	Cyclin_C,Cyclin_N
TARA_ARC_108_MAG_00212_000000002204_3	35128.Thaps4254	1.26e-20	97.4	COG0553@1|root,KOG0383@2759|Eukaryota,2XDFI@2836|Bacillariophyta	2836|Bacillariophyta	KL	PHD-finger	-	-	-	-	-	-	-	-	-	-	-	-	PHD
TARA_ARC_108_MAG_00212_000000002204_6	2880.D7G4F2	1.05e-171	516.0	COG5049@1|root,KOG2044@2759|Eukaryota	2759|Eukaryota	ADL	5'-3' exoribonuclease activity	-	-	-	ko:K12619	ko03008,ko03018,map03008,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03016,ko03019,ko03021	-	-	-	XRN_N
TARA_ARC_108_MAG_00212_000000002204_7	159749.K0ST75	2.98e-39	145.0	COG5049@1|root,KOG2044@2759|Eukaryota	2759|Eukaryota	ADL	5'-3' exoribonuclease activity	-	-	-	ko:K12619	ko03008,ko03018,map03008,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03016,ko03019,ko03021	-	-	-	XRN_N
TARA_ARC_108_MAG_00212_000000002204_8	159749.K0ST75	4.29e-41	162.0	COG5049@1|root,KOG2044@2759|Eukaryota	2759|Eukaryota	ADL	5'-3' exoribonuclease activity	-	-	-	ko:K12619	ko03008,ko03018,map03008,map03018	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03016,ko03019,ko03021	-	-	-	XRN_N
TARA_ARC_108_MAG_00212_000000002204_9	2850.Phatr48134	2.26e-40	169.0	COG5059@1|root,KOG0247@2759|Eukaryota	2759|Eukaryota	Z	microtubule motor activity	-	-	-	ko:K10402,ko:K17387	ko05206,map05206	-	-	-	ko00000,ko00001,ko03036,ko04131,ko04812	-	-	-	Kinesin
TARA_ARC_108_MAG_00212_000000002204_11	159749.K0RV27	5.9e-46	184.0	COG2940@1|root,KOG2429@1|root,KOG1080@2759|Eukaryota,KOG2429@2759|Eukaryota,2XBKV@2836|Bacillariophyta	2836|Bacillariophyta	G	Belongs to the glycosyl hydrolase 47 family	-	-	-	ko:K10085	ko04141,map04141	-	-	-	ko00000,ko00001,ko04091	-	-	-	Glyco_hydro_47
TARA_ARC_108_MAG_00212_000000002205_1	35128.Thaps2916	6.51e-71	223.0	COG0819@1|root,2S0VT@2759|Eukaryota,2XC81@2836|Bacillariophyta	2836|Bacillariophyta	K	TENA/THI-4/PQQC family	-	-	-	-	-	-	-	-	-	-	-	-	TENA_THI-4
TARA_ARC_108_MAG_00212_000000002205_4	35128.Thaps6483	4.63e-21	108.0	2DTXE@1|root,2S6IU@2759|Eukaryota,2XBWM@2836|Bacillariophyta	2836|Bacillariophyta	S	Predicted membrane protein (DUF2061)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2061
TARA_ARC_108_MAG_00212_000000002206_2	2850.Phatr45376	3.49e-139	414.0	2AP1J@1|root,2RZFS@2759|Eukaryota,2XAIR@2836|Bacillariophyta	2836|Bacillariophyta	S	Pfam:Y_phosphatase3C	-	-	-	-	-	-	-	-	-	-	-	-	Y_phosphatase3
TARA_ARC_108_MAG_00212_000000002207_4	2850.Phatr15815	2.17e-91	288.0	COG3808@1|root,2QPJC@2759|Eukaryota,2XEH9@2836|Bacillariophyta	2836|Bacillariophyta	U	Inorganic H+ pyrophosphatase	-	-	3.6.1.1	ko:K01507	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	H_PPase
TARA_ARC_108_MAG_00212_000000002207_5	2850.Phatr15815	2.96e-132	397.0	COG3808@1|root,2QPJC@2759|Eukaryota,2XEH9@2836|Bacillariophyta	2836|Bacillariophyta	U	Inorganic H+ pyrophosphatase	-	-	3.6.1.1	ko:K01507	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	H_PPase
TARA_ARC_108_MAG_00212_000000002207_6	2850.Phatr15815	7.34e-56	192.0	COG3808@1|root,2QPJC@2759|Eukaryota,2XEH9@2836|Bacillariophyta	2836|Bacillariophyta	U	Inorganic H+ pyrophosphatase	-	-	3.6.1.1	ko:K01507	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	H_PPase
TARA_ARC_108_MAG_00212_000000002207_7	2850.Phatr11741	1.45e-219	611.0	KOG2085@1|root,KOG2085@2759|Eukaryota,2XA4G@2836|Bacillariophyta	2836|Bacillariophyta	T	Protein phosphatase 2A regulatory B subunit (B56 family)	-	-	-	ko:K11584	ko03015,ko04071,ko04113,ko04114,ko04151,ko04152,ko04261,ko04728,ko05165,map03015,map04071,map04113,map04114,map04151,map04152,map04261,map04728,map05165	-	-	-	ko00000,ko00001,ko01009,ko03036	-	-	-	B56
TARA_ARC_108_MAG_00212_000000002208_1	2850.Phatr54319	2.88e-09	68.6	COG5640@1|root,KOG3627@2759|Eukaryota,2XE9Q@2836|Bacillariophyta	2836|Bacillariophyta	O	Belongs to the peptidase S1 family	-	-	-	-	-	-	-	-	-	-	-	-	Trypsin
TARA_ARC_108_MAG_00212_000000002208_3	1469557.JSWF01000021_gene709	9.87e-06	52.0	COG2885@1|root,COG4932@1|root,COG2885@2|Bacteria,COG4932@2|Bacteria,4PN87@976|Bacteroidetes	976|Bacteroidetes	M	Calx-beta domain	-	-	-	-	-	-	-	-	-	-	-	-	CHU_C,Calx-beta,DUF11
TARA_ARC_108_MAG_00212_000000002208_4	1121898.Q766_14425	6.03e-06	51.2	COG0265@1|root,COG0265@2|Bacteria,4PKT1@976|Bacteroidetes,1I02G@117743|Flavobacteriia,2NV5H@237|Flavobacterium	976|Bacteroidetes	O	Pkd domain containing protein	-	-	3.4.21.50	ko:K01337	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Trypsin_2
TARA_ARC_108_MAG_00212_000000002209_2	2850.Phatr44296	4.61e-13	77.8	28U2Z@1|root,2R0TK@2759|Eukaryota,2XDFJ@2836|Bacillariophyta	2836|Bacillariophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002210_3	2850.Phatr49069	4.77e-87	292.0	2CM82@1|root,2QPK2@2759|Eukaryota	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00212_000000002212_1	2850.Phatr49352	6.27e-306	943.0	KOG2993@1|root,KOG2993@2759|Eukaryota,2XAWS@2836|Bacillariophyta	2836|Bacillariophyta	U	autophagy of peroxisome	-	-	-	ko:K17906	ko04136,ko04138,ko04140,map04136,map04138,map04140	-	-	-	ko00000,ko00001,ko02000,ko03029,ko04131	9.A.15.1	-	-	ATG_C
