## Tue Jul 25 18:57:49 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6 --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_rt3iyzz6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype genome --genepred prodigal --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
TARA_ARC_108_MAG_00139_000000000231_5	1443111.JASG01000004_gene2981	1.01e-167	481.0	COG0845@1|root,COG0845@2|Bacteria,1MUI8@1224|Proteobacteria,2TSP0@28211|Alphaproteobacteria,3ZVHF@60136|Sulfitobacter	28211|Alphaproteobacteria	M	HlyD membrane-fusion protein of T1SS	-	-	-	ko:K02022	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl_2,HlyD,HlyD_3
TARA_ARC_108_MAG_00139_000000000232_1	1342301.JASD01000008_gene449	2.18e-307	845.0	COG0737@1|root,COG0737@2|Bacteria,1MX03@1224|Proteobacteria,2TTUP@28211|Alphaproteobacteria,3ZVFM@60136|Sulfitobacter	28211|Alphaproteobacteria	F	Belongs to the 5'-nucleotidase family	MA20_07595	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006195,GO:0006213,GO:0006259,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007155,GO:0007159,GO:0008150,GO:0008152,GO:0008252,GO:0008253,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009164,GO:0009166,GO:0009987,GO:0016020,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019362,GO:0019438,GO:0019439,GO:0019637,GO:0019674,GO:0022610,GO:0031974,GO:0031981,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0034656,GO:0042578,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046135,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0051186,GO:0055086,GO:0070013,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:0072524,GO:0072527,GO:0072529,GO:0090304,GO:0098609,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	3.1.3.5,3.6.1.45	ko:K01081,ko:K11751	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,LysM,Metallophos
TARA_ARC_108_MAG_00139_000000000232_2	1300350.DSW25_17550	1.03e-71	216.0	COG3502@1|root,COG3502@2|Bacteria,1MZEQ@1224|Proteobacteria,2UBR3@28211|Alphaproteobacteria,3ZXKY@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Protein of unknown function (DUF952)	MA20_22095	-	-	-	-	-	-	-	-	-	-	-	DUF952
TARA_ARC_108_MAG_00139_000000000232_3	1300350.DSW25_17555	2.33e-74	225.0	COG5470@1|root,COG5470@2|Bacteria,1MWI7@1224|Proteobacteria,2U0S6@28211|Alphaproteobacteria,3ZXEX@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Domain of unknown function (DUF1330)	MA20_23360	-	-	-	-	-	-	-	-	-	-	-	DUF1330
TARA_ARC_108_MAG_00139_000000000233_1	1300350.DSW25_14890	4.54e-209	586.0	COG1858@1|root,COG1858@2|Bacteria,1MV70@1224|Proteobacteria,2TRTJ@28211|Alphaproteobacteria,3ZWRE@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Di-haem cytochrome c peroxidase	-	-	1.11.1.5	ko:K00428	-	-	-	-	ko00000,ko01000	-	-	-	CCP_MauG
TARA_ARC_108_MAG_00139_000000000233_2	1300350.DSW25_14885	1.85e-316	862.0	COG1206@1|root,COG1206@2|Bacteria,1MWNQ@1224|Proteobacteria,2TR6M@28211|Alphaproteobacteria,3ZUZY@60136|Sulfitobacter	28211|Alphaproteobacteria	J	Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs	trmFO	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	2.1.1.74	ko:K04094	-	-	-	-	ko00000,ko01000,ko03016,ko03036	-	-	-	GIDA
TARA_ARC_108_MAG_00139_000000000233_3	1300350.DSW25_14880	3.26e-109	318.0	COG4976@1|root,COG4976@2|Bacteria,1MXUV@1224|Proteobacteria,2U9PG@28211|Alphaproteobacteria,3ZX6X@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23
TARA_ARC_108_MAG_00139_000000000234_2	1300350.DSW25_10830	1.16e-169	475.0	COG1024@1|root,COG1024@2|Bacteria,1MVQN@1224|Proteobacteria,2TUXD@28211|Alphaproteobacteria,3ZV69@60136|Sulfitobacter	28211|Alphaproteobacteria	I	Enoyl-CoA hydratase/isomerase	paaG	-	5.3.3.18	ko:K15866	ko00360,ko01120,map00360,map01120	-	R09837,R09839	RC00004,RC00326,RC02689,RC03003	ko00000,ko00001,ko01000	-	-	-	ECH_1
TARA_ARC_108_MAG_00139_000000000234_3	1300350.DSW25_10825	2.29e-82	246.0	COG3088@1|root,COG3088@2|Bacteria,1MZZ5@1224|Proteobacteria,2U96P@28211|Alphaproteobacteria,3ZXFS@60136|Sulfitobacter	28211|Alphaproteobacteria	O	subunit of a heme lyase	cycL	-	-	ko:K02200	-	-	-	-	ko00000	-	-	-	CcmH
TARA_ARC_108_MAG_00139_000000000234_4	1300350.DSW25_10820	0.0	1204.0	COG1138@1|root,COG1138@2|Bacteria,1MUQS@1224|Proteobacteria,2TRNG@28211|Alphaproteobacteria,3ZV9U@60136|Sulfitobacter	28211|Alphaproteobacteria	O	required for the transfer of heme to apocytochrome c	ccmF	-	-	ko:K02198	-	-	-	-	ko00000,ko02000	9.B.14.1	-	-	CcmF_C,Cytochrom_C_asm
TARA_ARC_108_MAG_00139_000000000234_5	1300350.DSW25_10815	1.93e-113	328.0	29KAU@1|root,30784@2|Bacteria,1RCW8@1224|Proteobacteria,2U783@28211|Alphaproteobacteria,3ZWZM@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Holin of 3TMs, for gene-transfer release	-	-	-	-	-	-	-	-	-	-	-	-	GTA_holin_3TM
TARA_ARC_108_MAG_00139_000000000234_6	1443111.JASG01000004_gene1866	4.36e-42	143.0	COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria,2TT3H@28211|Alphaproteobacteria,3ZVBD@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Predicted Peptidoglycan domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_108,PG_binding_3
TARA_ARC_108_MAG_00139_000000000235_1	196490.AUEZ01000005_gene3658	9.6e-71	252.0	COG3850@1|root,COG4191@1|root,COG3850@2|Bacteria,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,2TQS8@28211|Alphaproteobacteria,3JXE1@41294|Bradyrhizobiaceae	28211|Alphaproteobacteria	T	Cache domain	-	-	-	-	-	-	-	-	-	-	-	-	HAMP,HATPase_c,HisKA,Response_reg,dCache_1
TARA_ARC_108_MAG_00139_000000000236_1	1342299.Z947_1397	3.68e-134	395.0	COG1653@1|root,COG1653@2|Bacteria,1MV8A@1224|Proteobacteria,2TTPV@28211|Alphaproteobacteria,3ZV8X@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Bacterial extracellular solute-binding protein	MA20_44770	-	-	ko:K17321	ko02010,map02010	M00607	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	-	SBP_bac_1,SBP_bac_8
TARA_ARC_108_MAG_00139_000000000236_2	1443111.JASG01000004_gene2429	2.12e-52	165.0	COG5477@1|root,COG5477@2|Bacteria,1N7WT@1224|Proteobacteria,2UBTZ@28211|Alphaproteobacteria,3ZXQ6@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Predicted small integral membrane protein (DUF2160)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2160
TARA_ARC_108_MAG_00139_000000000236_3	1443111.JASG01000004_gene2430	6.53e-186	518.0	COG0395@1|root,COG0395@2|Bacteria,1MVRG@1224|Proteobacteria,2TSEK@28211|Alphaproteobacteria,3ZUX0@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Binding-protein-dependent transport system inner membrane component	MA20_44780	-	-	ko:K17323	ko02010,map02010	M00607	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	-	BPD_transp_1
TARA_ARC_108_MAG_00139_000000000236_4	1443111.JASG01000004_gene2431	1.57e-199	553.0	COG1175@1|root,COG1175@2|Bacteria,1MVAZ@1224|Proteobacteria,2TRWF@28211|Alphaproteobacteria,3ZWX6@60136|Sulfitobacter	28211|Alphaproteobacteria	G	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K17322	ko02010,map02010	M00607	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	-	BPD_transp_1
TARA_ARC_108_MAG_00139_000000000236_5	391616.OA238_c00380	1.71e-176	497.0	COG3839@1|root,COG3839@2|Bacteria,1MU7W@1224|Proteobacteria,2TQNF@28211|Alphaproteobacteria	28211|Alphaproteobacteria	P	Belongs to the ABC transporter superfamily	-	-	-	ko:K17325	ko02010,map02010	M00607	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.35	-	-	ABC_tran,TOBE_2
TARA_ARC_108_MAG_00139_000000000237_1	1300350.DSW25_10075	5.24e-168	480.0	COG0770@1|root,COG0770@2|Bacteria,1QTSF@1224|Proteobacteria,2TR0Q@28211|Alphaproteobacteria,3ZUY5@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein	murF	-	6.3.2.10,6.3.2.13	ko:K01928,ko:K01929,ko:K15792	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502	-	R02788,R04573,R04617	RC00064,RC00090,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
TARA_ARC_108_MAG_00139_000000000237_2	1300350.DSW25_10070	2.52e-315	863.0	COG0769@1|root,COG0769@2|Bacteria,1MU6P@1224|Proteobacteria,2TVXI@28211|Alphaproteobacteria,3ZWQW@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	-	6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550	-	R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
TARA_ARC_108_MAG_00139_000000000237_3	1443111.JASG01000004_gene2025	0.0	1035.0	COG0768@1|root,COG0768@2|Bacteria,1MUNY@1224|Proteobacteria,2TSHQ@28211|Alphaproteobacteria,3ZVY9@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Penicillin-binding Protein dimerisation domain	ftsI	-	3.4.16.4	ko:K03587	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011,ko03036	-	-	-	PBP_dimer,Transpeptidase
TARA_ARC_108_MAG_00139_000000000237_4	1300350.DSW25_10060	6.95e-70	211.0	COG5462@1|root,COG5462@2|Bacteria,1N1DA@1224|Proteobacteria,2UBXT@28211|Alphaproteobacteria,3ZXN9@60136|Sulfitobacter	28211|Alphaproteobacteria	S	secreted (Periplasmic) protein	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00139_000000000237_5	1443111.JASG01000004_gene2027	3.9e-60	193.0	COG0275@1|root,COG0275@2|Bacteria,1MUT4@1224|Proteobacteria,2TRQA@28211|Alphaproteobacteria,3ZW7W@60136|Sulfitobacter	28211|Alphaproteobacteria	M	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA	rsmH	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0070475,GO:0071424,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.199	ko:K03438	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltransf_5
TARA_ARC_108_MAG_00139_000000000238_1	1300350.DSW25_04050	4.58e-67	207.0	COG2318@1|root,COG2318@2|Bacteria,1RD3M@1224|Proteobacteria,2U8HG@28211|Alphaproteobacteria,3ZX7E@60136|Sulfitobacter	28211|Alphaproteobacteria	S	DinB family	-	-	-	-	-	-	-	-	-	-	-	-	DinB
TARA_ARC_108_MAG_00139_000000000238_2	1300350.DSW25_04055	3.49e-222	614.0	COG0604@1|root,COG0604@2|Bacteria,1MV3W@1224|Proteobacteria,2TRW7@28211|Alphaproteobacteria,3ZV9E@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Zinc-binding dehydrogenase	acuI	-	1.1.1.1	ko:K00001,ko:K19745	ko00010,ko00071,ko00350,ko00625,ko00626,ko00640,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00640,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R00919,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00095,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
TARA_ARC_108_MAG_00139_000000000238_3	1342302.JASC01000014_gene1771	1.89e-43	148.0	2DHFK@1|root,32U96@2|Bacteria,1N6CG@1224|Proteobacteria,2UGMD@28211|Alphaproteobacteria,3ZXNN@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00139_000000000238_4	1443111.JASG01000004_gene1494	2.15e-265	730.0	COG0520@1|root,COG0520@2|Bacteria,1MUPD@1224|Proteobacteria,2TUMJ@28211|Alphaproteobacteria,3ZVN4@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Cys/Met metabolism PLP-dependent enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_5
TARA_ARC_108_MAG_00139_000000000238_5	1443111.JASG01000004_gene1493	1.78e-87	271.0	COG0415@1|root,COG0415@2|Bacteria,1MV9Y@1224|Proteobacteria,2TSDP@28211|Alphaproteobacteria,3ZVGX@60136|Sulfitobacter	28211|Alphaproteobacteria	L	DNA photolyase	phrB	GO:0000003,GO:0000166,GO:0000719,GO:0001101,GO:0002252,GO:0002376,GO:0003006,GO:0003674,GO:0003824,GO:0003904,GO:0003913,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005773,GO:0006139,GO:0006259,GO:0006281,GO:0006290,GO:0006325,GO:0006338,GO:0006725,GO:0006732,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006873,GO:0006874,GO:0006875,GO:0006950,GO:0006952,GO:0006974,GO:0006996,GO:0007154,GO:0007165,GO:0007275,GO:0007623,GO:0008144,GO:0008150,GO:0008152,GO:0009117,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009605,GO:0009606,GO:0009607,GO:0009615,GO:0009628,GO:0009637,GO:0009638,GO:0009642,GO:0009645,GO:0009646,GO:0009648,GO:0009719,GO:0009725,GO:0009785,GO:0009791,GO:0009881,GO:0009882,GO:0009888,GO:0009893,GO:0009909,GO:0009911,GO:0009987,GO:0010033,GO:0010035,GO:0010073,GO:0010075,GO:0010118,GO:0010228,GO:0010244,GO:0010617,GO:0014070,GO:0016043,GO:0016604,GO:0016829,GO:0016830,GO:0017076,GO:0019222,GO:0019637,GO:0019725,GO:0022414,GO:0022603,GO:0023052,GO:0030003,GO:0030522,GO:0030554,GO:0031323,GO:0031325,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0033993,GO:0034641,GO:0035639,GO:0036094,GO:0038023,GO:0040008,GO:0042221,GO:0042592,GO:0042726,GO:0042752,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0048037,GO:0048507,GO:0048509,GO:0048511,GO:0048518,GO:0048522,GO:0048571,GO:0048573,GO:0048574,GO:0048580,GO:0048582,GO:0048583,GO:0048608,GO:0048638,GO:0048731,GO:0048831,GO:0048856,GO:0048878,GO:0050660,GO:0050662,GO:0050789,GO:0050793,GO:0050794,GO:0050801,GO:0050896,GO:0051094,GO:0051186,GO:0051239,GO:0051240,GO:0051276,GO:0051480,GO:0051607,GO:0051704,GO:0051707,GO:0051716,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055086,GO:0060089,GO:0061458,GO:0065007,GO:0065008,GO:0070013,GO:0071214,GO:0071478,GO:0071482,GO:0071483,GO:0071704,GO:0071840,GO:0071949,GO:0072387,GO:0072503,GO:0072507,GO:0090304,GO:0097159,GO:0097367,GO:0098542,GO:0098771,GO:0104004,GO:0140097,GO:1900618,GO:1901265,GO:1901360,GO:1901363,GO:1901371,GO:1901564,GO:1901700,GO:1902347,GO:1905421,GO:2000024,GO:2000026,GO:2000028,GO:2000241,GO:2000243,GO:2000377,GO:2000379	4.1.99.3	ko:K01669	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_photolyase,FAD_binding_7
TARA_ARC_108_MAG_00139_000000000239_1	1300350.DSW25_13495	4.25e-259	716.0	COG1249@1|root,COG1249@2|Bacteria,1MU2U@1224|Proteobacteria,2TU0K@28211|Alphaproteobacteria,3ZWAZ@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	merA	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2,Pyr_redox_dim
TARA_ARC_108_MAG_00139_000000000239_2	1443111.JASG01000004_gene2692	7.82e-128	385.0	COG0398@1|root,COG1249@1|root,COG0398@2|Bacteria,COG1249@2|Bacteria,1MU2U@1224|Proteobacteria,2TU0K@28211|Alphaproteobacteria,3ZWAZ@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	merA	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2,Pyr_redox_dim
TARA_ARC_108_MAG_00139_000000000239_3	375451.RD1_1462	4.11e-21	83.2	COG0230@1|root,COG0230@2|Bacteria,1NGGS@1224|Proteobacteria,2UJCE@28211|Alphaproteobacteria,2P3V9@2433|Roseobacter	28211|Alphaproteobacteria	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	-	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
TARA_ARC_108_MAG_00139_000000000239_4	1300350.DSW25_13480	8.87e-19	80.1	COG0594@1|root,COG0594@2|Bacteria,1N6QY@1224|Proteobacteria,2UFAB@28211|Alphaproteobacteria,3ZXR0@60136|Sulfitobacter	28211|Alphaproteobacteria	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	-	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
TARA_ARC_108_MAG_00139_000000000240_1	1300350.DSW25_04035	9.63e-164	461.0	COG0607@1|root,COG4275@1|root,COG0607@2|Bacteria,COG4275@2|Bacteria,1MYDE@1224|Proteobacteria,2TRC3@28211|Alphaproteobacteria,3ZWBD@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Chromate resistance exported protein	chrB	-	-	-	-	-	-	-	-	-	-	-	Chrome_Resist,Rhodanese
TARA_ARC_108_MAG_00139_000000000240_2	1300350.DSW25_04030	6.8e-231	643.0	COG2059@1|root,COG2059@2|Bacteria,1MUBW@1224|Proteobacteria,2TRXF@28211|Alphaproteobacteria,3ZUVK@60136|Sulfitobacter	28211|Alphaproteobacteria	P	Chromate transporter	-	-	-	ko:K07240	-	-	-	-	ko00000,ko02000	2.A.51.1	-	-	Chromate_transp
TARA_ARC_108_MAG_00139_000000000240_3	1300350.DSW25_04025	9.18e-97	283.0	COG3814@1|root,COG3814@2|Bacteria,1N1FE@1224|Proteobacteria,2U7H9@28211|Alphaproteobacteria,3ZX8R@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Stringent starvation protein B	MA20_02250	-	-	ko:K09985	-	-	-	-	ko00000	-	-	-	SspB
TARA_ARC_108_MAG_00139_000000000240_4	1300350.DSW25_04020	0.0	884.0	COG0114@1|root,COG0114@2|Bacteria,1MUQI@1224|Proteobacteria,2TQM7@28211|Alphaproteobacteria,3ZX28@60136|Sulfitobacter	28211|Alphaproteobacteria	C	Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate	fumC	GO:0003674,GO:0003824,GO:0004333,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0006106,GO:0006108,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0055114,GO:0071704,GO:0072350	4.2.1.2	ko:K01679	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211	M00009,M00011,M00173,M00376	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	FumaraseC_C,Lyase_1
TARA_ARC_108_MAG_00139_000000000240_5	1342301.JASD01000008_gene3339	1.47e-20	82.8	2EFUM@1|root,339KS@2|Bacteria,1NGG6@1224|Proteobacteria,2UJA7@28211|Alphaproteobacteria,3ZY51@60136|Sulfitobacter	28211|Alphaproteobacteria	S	Domain of unknown function (DUF4169)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4169
TARA_ARC_108_MAG_00139_000000000241_1	1300350.DSW25_16135	2.18e-231	638.0	COG2355@1|root,COG2355@2|Bacteria,1MWEW@1224|Proteobacteria,2TR5C@28211|Alphaproteobacteria,3ZX2C@60136|Sulfitobacter	28211|Alphaproteobacteria	E	Membrane dipeptidase (Peptidase family M19)	-	-	3.4.13.19	ko:K01273	-	-	-	-	ko00000,ko00537,ko01000,ko01002,ko04147	-	-	-	Peptidase_M19
TARA_ARC_108_MAG_00139_000000000241_2	1443111.JASG01000004_gene2350	6.77e-307	846.0	COG4367@1|root,COG4367@2|Bacteria,1MU6T@1224|Proteobacteria,2TR0D@28211|Alphaproteobacteria,3ZVB0@60136|Sulfitobacter	28211|Alphaproteobacteria	K	negative regulation of transcription, DNA-templated	-	-	-	-	-	-	-	-	-	-	-	-	-
TARA_ARC_108_MAG_00139_000000000241_3	1300350.DSW25_16145	3.48e-35	125.0	2CCC7@1|root,33KUN@2|Bacteria,1NGJF@1224|Proteobacteria,2UJCU@28211|Alphaproteobacteria,3ZXVF@60136|Sulfitobacter	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF3726
TARA_ARC_108_MAG_00139_000000000242_2	1342301.JASD01000008_gene808	6.34e-113	327.0	COG1280@1|root,COG1280@2|Bacteria,1MXAI@1224|Proteobacteria,2TQWG@28211|Alphaproteobacteria,3ZVQD@60136|Sulfitobacter	28211|Alphaproteobacteria	E	LysE type translocator	MA20_04860	-	-	-	-	-	-	-	-	-	-	-	LysE
TARA_ARC_108_MAG_00139_000000000242_3	1300350.DSW25_03620	2.24e-98	290.0	COG0500@1|root,COG0500@2|Bacteria,1R5D7@1224|Proteobacteria,2UA9F@28211|Alphaproteobacteria,3ZXCU@60136|Sulfitobacter	28211|Alphaproteobacteria	Q	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_23,Methyltransf_25
TARA_ARC_108_MAG_00139_000000000242_4	1300350.DSW25_03615	4.21e-108	311.0	COG0328@1|root,COG0328@2|Bacteria,1RCZ1@1224|Proteobacteria,2U7C4@28211|Alphaproteobacteria,3ZXCF@60136|Sulfitobacter	28211|Alphaproteobacteria	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhA	-	3.1.26.4	ko:K03469	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_H
TARA_ARC_108_MAG_00139_000000000242_5	1300350.DSW25_03610	3.93e-113	328.0	COG2860@1|root,COG2860@2|Bacteria,1RHQN@1224|Proteobacteria,2U6B7@28211|Alphaproteobacteria,3ZVB1@60136|Sulfitobacter	28211|Alphaproteobacteria	S	UPF0126 domain	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	UPF0126
